case,arm,dial,block_days,iv_premium,roll,treasury_leverage,horizon_years,paths,strategy,family,underlying,moneyness,premium_budget,mean_cagr,max_drawdown_median,worst_max_drawdown,prob_negative_cagr,prob_below_own_underlying,prob_below_sp500,cagr_p5,terminal_wealth_p5,cagr_p10,terminal_wealth_p10,cagr_p50,terminal_wealth_p50,cagr_p90,terminal_wealth_p90,cagr_p95,terminal_wealth_p95,max_drawdown_p90,max_drawdown_p95,prob_drawdown_worse_than_40,prob_drawdown_worse_than_50,prob_drawdown_worse_than_60,prob_drawdown_worse_than_75,mean_delta_exposure,mean_option_weight,treasury_notional,gross_notional
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.1392760669,-0.445070918,-0.8344540986,0.001333333333,0.6776666667,0.1936666667,0.06596927792,6.797961173,0.08025129471,10.13420682,0.1386344434,49.15941461,0.19801599,225.9367824,0.2172185141,364.0603207,-0.5752764196,-0.6188095077,0.7073333333,0.2753333333,0.06666666667,0.002666666667,0.8264662966,0.2698894466,0.7301105534,1.555640908
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.1504833603,-0.5033344048,-0.8861605513,0.001333333333,0.481,0.142,0.06690034771,6.978374758,0.08244657709,10.77063788,0.1492923598,65.0127452,0.2192895892,383.1103474,0.2402312371,638.5696614,-0.6405890262,-0.6898539231,0.912,0.5133333333,0.176,0.01233333333,0.9818031348,0.3192991008,0.6807008992,1.661546941
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.1602154093,-0.5611461561,-0.9234674933,0.002666666667,0.3096666667,0.1163333333,0.0651979321,6.651936869,0.08227642799,10.71995787,0.1586391307,82.89601693,0.2391778665,622.496524,0.2624594272,1088.082072,-0.7062928978,-0.7511556247,0.987,0.7456666667,0.36,0.052,1.135011818,0.3678190328,0.6321809672,1.76627576
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_90_40,NDX LEAPS,NASDAQ100_1X,0.9,0.4,0.1684989911,-0.6169626023,-0.9498171429,0.005333333333,0.233,0.113,0.06129746199,5.958874731,0.08174338622,10.56274278,0.1669894624,102.8252932,0.2577314504,972.2435021,0.283719911,1795.797124,-0.7652573241,-0.8048282463,0.999,0.9043333333,0.5683333333,0.121,1.287060095,0.4156352662,0.5843647338,1.870786708
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_90_45,NDX LEAPS,NASDAQ100_1X,0.9,0.45,0.1753406529,-0.6692322619,-0.9745558125,0.007666666667,0.2076666667,0.1166666667,0.0557549803,5.092445893,0.07845844425,9.641563544,0.1734226782,121.2633527,0.2760102863,1498.891421,0.3031469673,2818.119123,-0.8157826759,-0.8538646703,1,0.9713333333,0.7513333333,0.2366666667,1.43834003,0.4629639609,0.5370360391,1.975375505
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_90_50,NDX LEAPS,NASDAQ100_1X,0.9,0.5,0.1807271964,-0.7188316189,-0.9876893334,0.012,0.208,0.1303333333,0.04851992951,4.143141616,0.07444519532,8.621259912,0.1779199825,136.0100833,0.2929490763,2226.364191,0.3223097752,4366.801901,-0.8575094399,-0.8932165404,1,0.9956666667,0.8846666667,0.3906666667,1.589812333,0.5098645849,0.4901354151,2.080466366
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_20,NDX LEAPS,NASDAQ100_1X,0.95,0.2,0.1287786568,-0.4050191656,-0.7868791578,0.0006666666667,0.7876666667,0.2906666667,0.06273615896,6.205833975,0.07572001605,8.933486634,0.1286439237,37.73814019,0.181702465,149.741956,0.1979828674,225.7490019,-0.5273074327,-0.569749473,0.5266666667,0.1433333333,0.03066666667,0.0006666666667,0.7100526014,0.2194300466,0.7805699534,1.489337046
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_25,NDX LEAPS,NASDAQ100_1X,0.95,0.25,0.1415135742,-0.4656823282,-0.8497047802,0.001333333333,0.642,0.1883333333,0.06413159537,6.455046035,0.0789279609,9.768292957,0.1402774776,51.33275659,0.2038570898,261.4320126,0.2243395976,433.6879192,-0.6003475433,-0.6422263436,0.8,0.3613333333,0.1016666667,0.005,0.8766442483,0.26979877,0.73020123,1.605398779
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_30,NDX LEAPS,NASDAQ100_1X,0.95,0.3,0.152552631,-0.5280153926,-0.8990674261,0.001666666667,0.4453333333,0.147,0.06324005149,6.294724214,0.08036843113,10.16722708,0.1509962416,67.96745414,0.2260532035,452.2730929,0.2485165521,779.7603537,-0.6677554804,-0.7142684217,0.954,0.617,0.237,0.02133333333,1.040641179,0.3188422274,0.6811577726,1.720065773
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_35,NDX LEAPS,NASDAQ100_1X,0.95,0.35,0.1619560209,-0.5863736138,-0.9338594969,0.003333333333,0.308,0.1296666667,0.06070333536,5.859398995,0.0796291939,9.960582801,0.1601695907,86.24475742,0.2465973907,744.5906171,0.2712073035,1338.550237,-0.7318495611,-0.775629395,0.9946666667,0.8313333333,0.4513333333,0.08,1.201976468,0.366912901,0.633087099,1.833819684
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_40,NDX LEAPS,NASDAQ100_1X,0.95,0.4,0.16975699,-0.6434400486,-0.9624608027,0.006666666667,0.252,0.13,0.05479003704,4.954642196,0.07796822806,9.510960599,0.1674874896,104.1501763,0.2657129307,1175.429533,0.2932749431,2243.255909,-0.7909059471,-0.8288529971,1,0.9453333333,0.66,0.171,1.362762473,0.4144387298,0.5855612702,1.947126013
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_45,NDX LEAPS,NASDAQ100_1X,0.95,0.45,0.1759647884,-0.6967353832,-0.9823905211,0.01,0.239,0.137,0.04903932445,4.205150675,0.07336423758,8.364826756,0.1735308261,121.5990537,0.2832565049,1776.452201,0.3130766344,3538.866723,-0.8376686192,-0.8745227911,1,0.9903333333,0.837,0.31,1.521707155,0.4613684427,0.5386315573,2.060047117
block_21,baseline,block,21,0.03,12m,1,30,3000,NDX_95_50,NDX LEAPS,NASDAQ100_1X,0.95,0.5,0.1805654733,-0.745828294,-0.9921163303,0.015,0.2446666667,0.152,0.04094220055,3.332900583,0.06813048572,7.223849459,0.1773646552,134.0998076,0.2995245392,2592.333677,0.3313453943,5356.652547,-0.8779189163,-0.9102137896,1,1,0.9333333333,0.4856666667,1.681501188,0.5080539595,0.4919460405,2.173960321
block_126,baseline,block,126,0.03,12m,1,30,3000,SP500_1X,index,SP500_1X,,,0.1118485199,-0.4361667016,-0.8767657373,0.001,0,0,0.05800987404,5.42906843,0.07073693458,7.771846123,0.1127884581,24.68550018,0.1521732414,70.08384041,0.1615134994,89.29291574,-0.5739578447,-0.6246981952,0.6473333333,0.254,0.07133333333,0.003666666667,,,,
block_126,baseline,block,126,0.03,12m,1,30,3000,NASDAQ100_1X,index,NASDAQ100_1X,,,0.1488380851,-0.6013659704,-0.9557701714,0.002333333333,0,0.1103333333,0.0629248217,6.238969745,0.08420516518,11.30816726,0.14733699,61.77483229,0.2159586501,352.9234012,0.2328736886,534.1730674,-0.7629346359,-0.802354306,0.9793333333,0.8076666667,0.5033333333,0.1186666667,,,,
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_80_25,SP500 LEAPS,SP500_1X,0.8,0.25,0.1206413897,-0.3651582955,-0.7110196089,0,0.3273333333,0.3273333333,0.06893184802,7.388225797,0.0808636845,10.30799009,0.1203371532,30.23637474,0.16217416,90.82927835,0.1724288362,118.2196047,-0.4759853292,-0.5200452857,0.3246666667,0.07066666667,0.008,0,0.8981948599,0.267624815,0.732375185,1.62982788
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_85_30,SP500 LEAPS,SP500_1X,0.85,0.3,0.1362577089,-0.4294940507,-0.8037638484,0,0.098,0.098,0.07148933467,7.937372674,0.08465241292,11.44895668,0.1359469673,45.79493814,0.1895721581,182.7371976,0.2039210403,261.8487798,-0.554813868,-0.5964437193,0.647,0.2186666667,0.04533333333,0.002,1.186988457,0.3188255711,0.6811744289,1.866903863
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_85_35,SP500 LEAPS,SP500_1X,0.85,0.35,0.1460479101,-0.4738014699,-0.8421715328,0,0.05033333333,0.05033333333,0.07230911278,8.121623814,0.08715538844,12.26870609,0.1455220879,58.90942797,0.2068341856,281.5398578,0.2238582935,428.601969,-0.6131420869,-0.6528262757,0.8523333333,0.385,0.12,0.005333333333,1.375115368,0.3685912529,0.6314087471,2.004723937
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_85_40,SP500 LEAPS,SP500_1X,0.85,0.4,0.1549509902,-0.5203871504,-0.8763116175,0,0.04166666667,0.04166666667,0.07162916065,7.968513988,0.0873686174,12.34109395,0.1536584332,72.84544505,0.2235094543,424.9521164,0.2428514241,680.3082337,-0.6668596259,-0.7086451208,0.954,0.603,0.2236666667,0.02033333333,1.560973328,0.4176367053,0.5823632947,2.142176956
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_85_45,SP500 LEAPS,SP500_1X,0.85,0.45,0.1629617554,-0.568671288,-0.9083470918,0.001333333333,0.041,0.041,0.06883979761,7.369180729,0.08672650044,12.12431443,0.161531197,89.33371848,0.2397242246,630.7837768,0.2618789003,1073.170809,-0.7188904481,-0.7584844533,0.9913333333,0.807,0.3776666667,0.061,1.746585731,0.4662327829,0.5337672171,2.27794238
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_85_50,SP500 LEAPS,SP500_1X,0.85,0.5,0.1700655189,-0.6159744881,-0.9438453211,0.003666666667,0.04666666667,0.04666666667,0.0657084483,6.748234385,0.08466090441,11.45164622,0.1688974561,107.9904567,0.2546482651,903.2221994,0.2798730896,1641.174843,-0.7651201073,-0.8090021489,0.9976666667,0.9213333333,0.5676666667,0.1263333333,1.930793061,0.5143424198,0.4856575802,2.414208284
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_90_30,SP500 LEAPS,SP500_1X,0.9,0.3,0.1406837482,-0.4550186479,-0.8459689689,0,0.09033333333,0.09033333333,0.06910058518,7.423295467,0.08360594868,11.12216055,0.1400200914,50.98624974,0.2003128217,239.2995632,0.2164720097,357.4211095,-0.5870752835,-0.629197611,0.772,0.3086666667,0.08233333333,0.003,1.31115721,0.3189665577,0.6810334423,1.991299644
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_90_35,SP500 LEAPS,SP500_1X,0.9,0.35,0.1505795137,-0.5039896789,-0.8816260969,0.0003333333333,0.062,0.062,0.06917655568,7.43913797,0.08490194134,11.52824394,0.1494269343,65.24149822,0.2184413295,375.1942395,0.2379006814,603.5329846,-0.6469039299,-0.6905641816,0.9206666667,0.5176666667,0.179,0.01433333333,1.517896039,0.3683301939,0.6316698061,2.148327263
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_90_40,SP500 LEAPS,SP500_1X,0.9,0.4,0.1594340294,-0.5530909505,-0.9097941198,0.002,0.05633333333,0.05633333333,0.06674211972,6.94739078,0.08476112532,11.48343352,0.1577476567,81.003693,0.2362324566,579.6026569,0.2583844142,987.4989556,-0.7040157995,-0.7445416906,0.986,0.7476666667,0.3276666667,0.046,1.721876465,0.4171141238,0.5828858762,2.303971059
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_90_45,SP500 LEAPS,SP500_1X,0.9,0.45,0.1672443505,-0.6047551202,-0.9335857657,0.003,0.06,0.06,0.06311054181,6.271756491,0.08294261363,10.91970228,0.1657390447,99.57067616,0.2526260046,860.5511497,0.2778784007,1566.143919,-0.7533709366,-0.7958243465,0.997,0.8933333333,0.521,0.1056666667,1.926616681,0.4653409732,0.5346590268,2.458733128
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_90_50,SP500 LEAPS,SP500_1X,0.9,0.5,0.1739954176,-0.651836348,-0.9591314691,0.004666666667,0.068,0.068,0.0589071217,5.568908876,0.07961795011,9.957463576,0.1719188783,116.6865567,0.2688366707,1265.648801,0.2980299838,2504.360368,-0.8003719947,-0.8430946685,0.9996666667,0.9676666667,0.7126666667,0.1993333333,2.129457996,0.5131975928,0.4868024072,2.61313264
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_95_30,SP500 LEAPS,SP500_1X,0.95,0.3,0.1436765444,-0.4834714735,-0.8818040209,0.0003333333333,0.1016666667,0.1016666667,0.06510441627,6.634430608,0.08117994313,10.39886213,0.1426482931,54.63320536,0.2100486043,304.9313839,0.2281026376,475.5126537,-0.6214996326,-0.6644392903,0.8646666667,0.4296666667,0.1333333333,0.007333333333,1.440017141,0.3184546093,0.6815453907,2.120842784
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_95_35,SP500 LEAPS,SP500_1X,0.95,0.35,0.1533472211,-0.5359572601,-0.9136387243,0.002,0.081,0.081,0.06350250125,6.34150392,0.08077546994,10.28278139,0.1520127043,69.79145303,0.228819029,483.9055389,0.2505421116,818.6203794,-0.6813611429,-0.7222159209,0.972,0.663,0.2623333333,0.027,1.666195273,0.3674807322,0.6325192678,2.297573477
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_95_40,SP500 LEAPS,SP500_1X,0.95,0.4,0.1618066961,-0.5888373586,-0.9375732618,0.003,0.08133333333,0.08133333333,0.05978192225,5.70860299,0.07901059417,9.790761543,0.1598667603,85.57192865,0.2468790384,749.6541549,0.2722598263,1372.200562,-0.7384211091,-0.7822203316,0.9946666667,0.854,0.4553333333,0.08533333333,1.889443153,0.4158974784,0.5841025216,2.472778265
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_95_45,SP500 LEAPS,SP500_1X,0.95,0.45,0.1690555668,-0.6408648338,-0.9554912614,0.006333333333,0.088,0.088,0.05537699255,5.038054718,0.07635913676,9.09410553,0.1664399736,101.3825856,0.2644483173,1140.702225,0.2920451261,2180.162864,-0.7893924955,-0.8339015106,0.9993333333,0.9503333333,0.6633333333,0.1726666667,2.112226051,0.4637892205,0.5362107795,2.647445619
block_126,baseline,block,126,0.03,12m,1,30,3000,SPX_95_50,SP500 LEAPS,SP500_1X,0.95,0.5,0.1750791059,-0.6898670214,-0.9720381797,0.009333333333,0.104,0.104,0.04874348366,4.169717657,0.07203277158,8.059038276,0.1723781023,118.0663113,0.2802210641,1654.611058,0.3135583621,3578.025606,-0.8357738041,-0.874447444,1,0.989,0.8266666667,0.297,2.335047073,0.5113206673,0.4886793327,2.821500502
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_20,NDX LEAPS,NASDAQ100_1X,0.8,0.2,0.1265667253,-0.3655499056,-0.7688832869,0.0003333333333,0.766,0.302,0.07006692249,7.627258543,0.08255074241,10.80177388,0.1259525116,35.12958808,0.1713798548,115.0870839,0.1845464191,160.9397459,-0.4856879573,-0.5297131387,0.341,0.07766666667,0.01366666667,0.0006666666667,0.6021205578,0.2198998169,0.7801001831,1.381413439
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_25,NDX LEAPS,NASDAQ100_1X,0.8,0.25,0.1403691444,-0.4129423473,-0.8225617623,0.0003333333333,0.6306666667,0.1666666667,0.07446261839,8.625459077,0.08809132969,12.58956411,0.1397935957,50.68323515,0.1936726065,202.6105578,0.2083470831,292.3233542,-0.5406954925,-0.5853364118,0.5623333333,0.1836666667,0.03933333333,0.001333333333,0.7444574792,0.2710875738,0.7289124262,1.472405796
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_30,NDX LEAPS,NASDAQ100_1X,0.8,0.3,0.1529641271,-0.4645147827,-0.8667434962,0.0003333333333,0.4433333333,0.09933333333,0.07552163839,8.884192327,0.09254531046,14.23103028,0.1521923586,70.11875803,0.215201842,346.3925246,0.2308357742,508.3079931,-0.5991622551,-0.6449788388,0.79,0.353,0.09866666667,0.006,0.8849439347,0.3213879938,0.6786120062,1.562479778
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_35,NDX LEAPS,NASDAQ100_1X,0.8,0.35,0.1643806627,-0.5177712102,-0.9040250513,0.0006666666667,0.2156666667,0.068,0.07752545756,9.394437646,0.09616758965,15.71677058,0.163348416,93.62332813,0.235931735,575.3876021,0.2544609385,899.1850542,-0.6599147928,-0.6988740779,0.9443333333,0.5723333333,0.213,0.01933333333,1.023777334,0.3708259042,0.6291740958,1.652182502
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_40,NDX LEAPS,NASDAQ100_1X,0.8,0.4,0.1746318001,-0.5692085116,-0.9321287473,0.001666666667,0.1026666667,0.06066666667,0.07669295438,9.17910495,0.09749466759,16.29775828,0.1728469718,119.4911626,0.2544543148,899.0426577,0.276447689,1514.383352,-0.7159395433,-0.7545741025,0.9906666667,0.777,0.3773333333,0.05666666667,1.161439634,0.4194715422,0.5805284578,1.741431054
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_45,NDX LEAPS,NASDAQ100_1X,0.8,0.45,0.1837156448,-0.6209593295,-0.9531051963,0.001666666667,0.071,0.05866666667,0.07467568514,8.676938528,0.09796864057,16.51025321,0.1820887227,151.2173693,0.2729604683,1395.053909,0.2985533337,2534.83132,-0.7670756242,-0.8084332599,0.9986666667,0.918,0.5816666667,0.127,1.297641599,0.4674355789,0.5325644211,1.830209944
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_80_50,NDX LEAPS,NASDAQ100_1X,0.8,0.5,0.1916152149,-0.6702232039,-0.9682897624,0.003666666667,0.06666666667,0.06133333333,0.07055586376,7.732565894,0.09643925064,15.83404876,0.1893689082,181.8028861,0.2906012501,2108.211211,0.3184260495,3997.955169,-0.8148877709,-0.8524450216,1,0.9773333333,0.7476666667,0.227,1.433814207,0.5149830832,0.4850169168,1.918664546
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_20,NDX LEAPS,NASDAQ100_1X,0.85,0.2,0.1308525563,-0.3794555574,-0.7842704776,0.0003333333333,0.7343333333,0.25,0.07067966679,7.759384336,0.08364620362,11.13456582,0.1304752475,39.61910305,0.1793350427,140.998401,0.1925798276,197.1191014,-0.5027061379,-0.5454300148,0.4063333333,0.105,0.01833333333,0.0006666666667,0.6479107179,0.2206085115,0.7793914885,1.42634184
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_25,NDX LEAPS,NASDAQ100_1X,0.85,0.25,0.145230913,-0.4311444987,-0.8382118898,0.0003333333333,0.5696666667,0.1413333333,0.07415957729,8.552775729,0.08874497802,12.81845158,0.144628561,57.54633741,0.2027682294,254.4302984,0.2180780453,371.8529749,-0.5606051504,-0.6054145985,0.6463333333,0.233,0.05266666667,0.003,0.8005970302,0.2716719006,0.7283280994,1.527708337
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_30,NDX LEAPS,NASDAQ100_1X,0.85,0.3,0.1582446281,-0.4866739653,-0.8823328504,0.0006666666667,0.3446666667,0.08966666667,0.07597788794,8.998006196,0.09328812008,14.52419253,0.1572410549,79.94693443,0.2262840871,454.835194,0.2430929176,684.2851775,-0.621599242,-0.666819107,0.8676666667,0.4386666667,0.1376666667,0.009,0.9505342882,0.3216956861,0.6783043139,1.627599337
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_35,NDX LEAPS,NASDAQ100_1X,0.85,0.35,0.1699323004,-0.5409935506,-0.917425786,0.001333333333,0.1603333333,0.068,0.07632846656,9.086377654,0.09592368531,15.61219944,0.1684579723,106.7789046,0.247054597,752.8271775,0.267271269,1219.631215,-0.6837243136,-0.7239097512,0.972,0.665,0.2776666667,0.031,1.098890782,0.3707823652,0.6292176348,1.727181268
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_40,NDX LEAPS,NASDAQ100_1X,0.85,0.4,0.1803129341,-0.5943088698,-0.9431527919,0.001666666667,0.09933333333,0.064,0.07567928057,8.923401647,0.09752725747,16.31238109,0.1786041104,138.4000474,0.2668713163,1208.136198,0.2909840754,2127.053452,-0.7386937835,-0.7803062519,0.995,0.8523333333,0.4786666667,0.085,1.245461216,0.419195251,0.580804749,1.825978731
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_45,NDX LEAPS,NASDAQ100_1X,0.85,0.45,0.189387519,-0.6453720674,-0.961752398,0.002,0.074,0.06066666667,0.07267322222,8.204748812,0.09643951146,15.83416115,0.1871319532,171.8196388,0.2859649663,1892.446821,0.3139236931,3608.001184,-0.7908026244,-0.8291829669,1,0.958,0.6753333333,0.1753333333,1.391540646,0.4670318832,0.5329681168,1.924659187
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_85_50,NDX LEAPS,NASDAQ100_1X,0.85,0.5,0.19713913,-0.6944728713,-0.9749188249,0.004666666667,0.076,0.067,0.06818255745,7.234419969,0.09473773796,15.11320276,0.1943224891,205.9462846,0.304884879,2933.081816,0.3350976445,5828.599328,-0.8360082605,-0.870929909,1,0.9903333333,0.8296666667,0.2923333333,1.536456626,0.5143614912,0.4856385088,2.022995618
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_20,NDX LEAPS,NASDAQ100_1X,0.9,0.2,0.1349019144,-0.3944264474,-0.8042583619,0.0003333333333,0.6956666667,0.2183333333,0.07139543376,7.916546685,0.08411929656,11.28132896,0.1341160473,43.6314548,0.1871965439,172.0999528,0.201446913,246.1765664,-0.5199329225,-0.5622291669,0.4756666667,0.138,0.02733333333,0.0006666666667,0.6948707641,0.221162391,0.778837609,1.472758374
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.1497340113,-0.4497832113,-0.85237467,0.0003333333333,0.4996666667,0.1203333333,0.07360093621,8.420324807,0.08951357213,13.09273647,0.1487091939,64.03027024,0.2119288006,319.4680736,0.228030116,474.6709996,-0.5815199296,-0.6276320103,0.7316666667,0.2996666667,0.07566666667,0.003333333333,0.8578243427,0.2720494921,0.7279505079,1.58475223
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.1630301718,-0.5083624536,-0.8961128847,0.0006666666667,0.269,0.08333333333,0.07588781324,8.975518981,0.09332613063,14.539347,0.1616902204,89.70137815,0.2365848643,584.5801203,0.2541519456,892.5648577,-0.6448003635,-0.6871254044,0.9226666667,0.532,0.186,0.01566666667,1.017696559,0.3217096356,0.6782903644,1.6952468
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.1748410087,-0.5651999281,-0.9289154244,0.001666666667,0.1326666667,0.07066666667,0.07469011792,8.680415591,0.09567673435,15.50700961,0.1727260739,119.1222127,0.2577429445,972.5082349,0.2797656451,1637.04406,-0.7068658622,-0.7477599323,0.9873333333,0.7623333333,0.3583333333,0.048,1.175305441,0.3704668201,0.6295331799,1.804051236
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_40,NDX LEAPS,NASDAQ100_1X,0.9,0.4,0.1851931284,-0.6186597695,-0.9523673387,0.001666666667,0.097,0.06766666667,0.07427429186,8.580271576,0.09585058095,15.58099668,0.1825843429,153.1311156,0.2792454257,1617.19674,0.3054664289,2972.553914,-0.7630790698,-0.802318918,0.9983333333,0.916,0.5713333333,0.1176666667,1.33208415,0.4186509012,0.5813490988,1.912737793
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_45,NDX LEAPS,NASDAQ100_1X,0.9,0.45,0.1940915221,-0.669759775,-0.9688130684,0.003333333333,0.08533333333,0.07,0.07015440049,7.646029254,0.09416469401,14.87765425,0.1914896731,191.784118,0.2985900091,2536.980083,0.3289414771,5073.933468,-0.813230875,-0.8509966331,1,0.9806666667,0.7566666667,0.229,1.487795358,0.4662610079,0.5337389921,2.021340413
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_90_50,NDX LEAPS,NASDAQ100_1X,0.9,0.5,0.2015200403,-0.7184509146,-0.9801251801,0.006,0.09333333333,0.077,0.06376647419,6.38889461,0.09134034559,13.76767869,0.198378008,227.9935428,0.3164949819,3825.953794,0.3504322852,8210.396448,-0.8547576709,-0.8890530277,1,0.996,0.895,0.383,1.642397623,0.5132634107,0.4867365893,2.129955868
block_126,baseline,block,126,0.03,12m,1,30,3000,NDX_95_20,NDX LEAPS,NASDAQ100_1X,0.95,0.2,0.1386292415,-0.4107253992,-0.8234687724,0.0003333333333,0.6503333333,0.1956666667,0.07109304466,7.849793182,0.0843752069,11.36149675,0.1376716356,47.92748017,0.1944091855,206.3953392,0.2100261561,304.7587402,-0.5386675818,-0.5800065654,0.5523333333,0.1786666667,0.03666666667,0.001666666667,0.7428870712,0.2215012473,0.7784987527,1.520231212
