variant,cell,family,underlying,regime,moneyness,premium_budget,maturity_months,roll_months,cagr,terminal_multiple,annualized_volatility,max_drawdown,mean_delta_exposure,delta_exposure_sd,mean_option_weight,mean_treasury_weight,gross_notional,option_turnover_per_year,cost_drag_bps,theta_burden_per_year,vega_per_nav,mean_entry_years,mean_exit_years,mean_held_years,rolls,mean_premium_fraction_of_nav,mean_exit_premium_ratio,cohort_10y_min_cagr,cohort_20y_min_cagr,cohort_20y_median_cagr,cohort_30y_min_cagr,cohort_30y_median_cagr,cagr_per_volatility_point,delta_exposure_p5,delta_exposure_p50,delta_exposure_p95,sessions_after_major_loss,min_exposure_after_loss,mean_exposure_after_loss,recovery_exposure,recovery_exposure_ratio,underexposed_recovery,1987_crash,1987_crash_trough,1987_crash_mean_delta,1987_crash_min_delta,1987_crash_recovery_delta,2000_2002_bust,2000_2002_bust_trough,2000_2002_bust_mean_delta,2000_2002_bust_min_delta,2000_2002_bust_recovery_delta,2008_2009_gfc,2008_2009_gfc_trough,2008_2009_gfc_mean_delta,2008_2009_gfc_min_delta,2008_2009_gfc_recovery_delta,2020_covid,2020_covid_trough,2020_covid_mean_delta,2020_covid_min_delta,2020_covid_recovery_delta,2022_rates,2022_rates_trough,2022_rates_mean_delta,2022_rates_min_delta,2022_rates_recovery_delta
SPX_85_35_24M_R6,SPX_85_35,SPX,SP500_1X,24m/6m,0.85,0.35,24,6,0.1396878646,185.0287562,0.2214285894,-0.5138293018,1.377784083,0.2698116893,0.3589780516,0.6410219484,2.018806032,0.6925298293,167.2589523,-0.03349121629,0.5543299067,2.000433204,1.49756928,0.5029221292,79,0.35,1.181769728,-0.01660524595,0.07590814532,0.1205056439,0.1188958246,0.137312601,0.00619593655,0.9648331332,1.37056317,1.823057996,1177,0.2243213868,1.173971015,1.04626186,0.7593801329,False,-0.2867302832,-0.4110750617,1.18298491,0.6960100994,1.009210513,-0.4758941998,-0.5138293018,1.049118789,0.6590256865,1.123305891,-0.4399481237,-0.4457118151,1.093718826,0.2243213868,1.011335497,-0.2113835828,-0.280141294,1.063331315,0.4950850258,1.130854564,-0.4907285379,-0.4857265589,1.286989887,0.8621802842,1.365752626
SPX_85_35_24M_R12,SPX_85_35,SPX,SP500_1X,24m/12m,0.85,0.35,24,12,0.1537399566,301.8048383,0.2280753643,-0.517703975,1.411905012,0.292190204,0.3770108382,0.6229891618,2.034894174,0.3506480148,90.24381658,-0.03103878019,0.4414382544,2.004928131,0.9993155373,1.005844258,40,0.35,1.410005378,0.008456836608,0.09956065047,0.1408780599,0.1390417317,0.1565776448,0.006027598259,0.9592585591,1.407265614,1.885095859,1096,0.1433069554,1.118618677,1.403020024,0.9937070924,False,-0.4097332162,-0.4855122413,1.417850719,1.224116259,1.076332724,-0.4169075008,-0.4721995591,1.016952164,0.3297997691,1.080641046,-0.395334443,-0.4024623971,1.055594832,0.08993994789,1.158630105,-0.2113835828,-0.280141294,1.063331315,0.4950850258,1.161246561,-0.5010312938,-0.4967422869,1.135807112,0.8542929972,1.387545569
SPX_85_35_30M_R12,SPX_85_35,SPX,SP500_1X,30m/12m,0.85,0.35,30,12,0.1482368107,249.3566634,0.2096669963,-0.5010519057,1.293911809,0.2940412093,0.3610773084,0.6389226916,1.932834501,0.3506480148,89.36157412,-0.02810231946,0.5480053241,2.490759754,1.497604381,0.9950332579,40,0.35,1.378458503,0.006873790195,0.08883682062,0.1291469419,0.1288383727,0.1455460218,0.005776728505,0.8384045268,1.29812677,1.778863357,771,0.2462052827,1.041168827,1.356127581,1.048083472,False,-0.2517918159,-0.3859549061,1.088112181,0.6928523504,0.903603333,-0.3922434482,-0.4290096441,0.9042205345,0.4277239969,1.069971699,-0.3480053128,-0.3682510186,0.9015279638,0.2462052827,0.7876038838,-0.241571357,-0.2994818715,1.12132034,0.5924138292,1.134398122,-0.4915589098,-0.4871775334,1.24301224,1.041163391,1.355940653
SPX_85_35_30M_R18,SPX_85_35,SPX,SP500_1X,30m/18m,0.85,0.35,30,18,0.1617601706,397.965834,0.2211543626,-0.5028395846,1.343617353,0.3071320785,0.3925644596,0.6074355404,1.951052893,0.23668741,64.65101049,-0.0236845266,0.4230811501,2.489010571,0.9992102353,1.489706734,27,0.35,1.621378881,0.03634314836,0.1112010343,0.1531604323,0.1481141025,0.1658820018,0.00580241762,0.8518567002,1.337643948,1.8592018,753,0.1798773021,1.118069799,1.518713161,1.130316722,False,-0.402911961,-0.4809950104,1.39901444,1.199281295,1.047659621,-0.3185004409,-0.3908171774,0.8552604436,0.1798773021,0.9573869544,-0.2995274949,-0.3061078143,0.8479142693,0.05643088083,1.152307945,-0.2549580059,-0.3100298197,1.155802616,0.6179626279,1.169370249,-0.4939048312,-0.4917451406,1.466911192,1.286111162,1.516931018
SPX_85_40_15M_R6,SPX_85_40,SPX,SP500_1X,15m/6m,0.85,0.4,15,6,0.1685460258,502.1487627,0.287975145,-0.5771688506,1.804392892,0.3305611224,0.4113897844,0.5886102156,2.393003108,0.8014811767,196.6286747,-0.04916400288,0.4369221977,1.24705681,0.7473292959,0.4997444095,80,0.4,1.220737262,-0.02933503624,0.09496690891,0.1463527091,0.1468260897,0.1653872921,0.008233656233,1.285396521,1.801476752,2.294128664,1712,0.1599841032,1.513215145,1.802295447,0.9988375895,False,-0.3566265815,-0.4711476109,1.483650977,0.6564029905,1.284840848,-0.5650297777,-0.5655623344,1.430286569,0.4487962511,1.60295732,-0.5289598453,-0.5409647819,1.392395991,0.1599841032,1.356734153,-0.4079525754,-0.4276302272,1.656761302,0.8459508706,1.615359238,-0.5684892905,-0.5666070474,1.704174495,1.326918343,1.802173153
SPX_85_40_15M_R12,SPX_85_40,SPX,SP500_1X,15m/12m,0.85,0.4,15,12,0.176369055,655.4339678,0.2907388831,-0.5990080284,1.823875963,0.3664460441,0.4228672946,0.5771327054,2.401008669,0.4007405884,102.8818689,-0.04593830623,0.3019380961,1.248596851,0.2491444216,0.9995261412,40,0.4,1.473197173,-0.02482664157,0.1013441587,0.1456541332,0.1524086877,0.1707813019,0.00682943346,1.133499436,1.83708171,2.325180483,1985,0.04611828752,1.484631589,1.910157691,1.047306796,False,-0.3389615004,-0.4545342663,1.39307179,0.6564029905,1.206450456,-0.5502221896,-0.5517024784,1.443543422,0.04611828752,1.687352248,-0.5171863121,-0.5294913091,1.233382162,0.1599841032,1.01751453,-0.3849993201,-0.4276302272,1.624514829,0.7006101848,1.663907453,-0.5907767666,-0.5889917412,1.872821412,1.389661291,1.909676247
SPX_85_40_18M_R6,SPX_85_40,SPX,SP500_1X,18m/6m,0.85,0.4,18,6,0.1557405466,323.4202675,0.2721190099,-0.6213312663,1.715641151,0.3134320584,0.4072899131,0.5927100869,2.308351238,0.8114996914,197.7448616,-0.0463104605,0.5212216618,1.495880549,0.9992813142,0.4965776865,81,0.4,1.193784243,-0.04358508666,0.07662226885,0.1283661467,0.1319671413,0.1503240494,0.007759935,1.225894116,1.711688606,2.218158812,2020,0.204019078,1.523656063,1.331064338,0.7758407623,False,-0.3645416052,-0.4785697953,1.468964939,0.7933816977,1.283547839,-0.5987914305,-0.6213312663,1.342190814,0.8132148632,1.424573183,-0.5510378414,-0.5569979768,1.387578743,0.204019078,1.269935944,-0.2862770554,-0.3454357494,1.329726062,0.5601426235,1.414907151,-0.5375192016,-0.5344030606,1.614835742,1.058271626,1.708439539
SPX_85_40_18M_R12,SPX_85_40,SPX,SP500_1X,18m/12m,0.85,0.4,18,12,0.1716834557,558.8886809,0.2735740083,-0.569221687,1.722769893,0.35514341,0.4093399502,0.5906600498,2.313429943,0.4107591031,105.2653631,-0.04510116659,0.4062511048,1.491594464,0.4982888433,0.9951403149,41,0.4,1.448345592,-0.02556798963,0.09439407234,0.1428758428,0.1488312899,0.1659762074,0.007198677672,1.129739182,1.740792866,2.26501054,1874,0.1642633901,1.397413624,1.870291959,1.085630743,False,-0.3412164827,-0.4605872339,1.418179276,0.6994185083,1.210077587,-0.5515899584,-0.5643041921,1.281125324,0.2621403054,1.532180665,-0.4876045084,-0.5022823124,1.239129267,0.1642633901,1.037753363,-0.3603377231,-0.4057998812,1.52308224,0.6798967181,1.534632189,-0.5605891081,-0.5584332304,1.732015527,1.365635649,1.870080358
SPX_85_40_24M_R6,SPX_85_40,SPX,SP500_1X,24m/6m,0.85,0.4,24,6,0.1485866982,252.4084392,0.250657725,-0.5792015745,1.569901558,0.300919593,0.4086026539,0.5913973461,2.161298904,0.791462662,191.2078135,-0.03833390826,0.6340959416,2.000433204,1.49756928,0.5029221292,79,0.4,1.181769728,-0.03317911076,0.07486058745,0.1243347585,0.1259824972,0.1435096611,0.00696122233,1.112682252,1.551988952,2.080040345,1670,0.2750652946,1.377173112,1.208859111,0.7700222378,False,-0.3247671245,-0.4523818315,1.356765622,0.8405740426,1.153951263,-0.5517498312,-0.5792015745,1.211551664,0.7889600558,1.289432604,-0.5096305231,-0.5154825584,1.27116638,0.2750652946,1.147416563,-0.2598516239,-0.317364242,1.242385501,0.5997683857,1.288138634,-0.515976091,-0.5123561553,1.473581581,1.034426065,1.543779228
SPX_85_40_24M_R12,SPX_85_40,SPX,SP500_1X,24m/12m,0.85,0.4,24,12,0.1640112776,429.9439439,0.2565851511,-0.5407502168,1.601366839,0.3227185933,0.4265762745,0.5734237255,2.174790564,0.4007405884,102.2505475,-0.03553031149,0.505004941,2.004928131,0.9993155373,1.005844258,40,0.4,1.410005378,-0.00587827571,0.1006235118,0.1462590865,0.1474397035,0.1651205449,0.006741704925,1.110005489,1.584580194,2.146009377,1615,0.1110440925,1.293175746,1.585379444,0.9900164068,False,-0.4437393408,-0.5176845456,1.565081499,1.402306932,1.224135449,-0.4964787159,-0.5400361586,1.179008696,0.4034079931,1.238114838,-0.4647674556,-0.4719468445,1.227184775,0.1110440925,1.300260167,-0.2598516239,-0.317364242,1.242385501,0.5997683857,1.326732217,-0.5275240271,-0.524212854,1.328499138,1.028150896,1.570166462
SPX_85_40_30M_R12,SPX_85_40,SPX,SP500_1X,30m/12m,0.85,0.4,30,12,0.1581038552,350.9037035,0.2365366844,-0.5227517743,1.471769931,0.3222326345,0.4101194972,0.5898805028,2.061650433,0.4007405884,101.3819476,-0.03226409321,0.627833329,2.490759754,1.497604381,0.9950332579,40,0.4,1.378458503,-0.006670851059,0.08909668729,0.1341770755,0.1370054305,0.1527465905,0.006464324064,0.9765384961,1.467864412,2.013814423,1099,0.3007953291,1.167577296,1.534532924,1.042644568,False,-0.2861777849,-0.4250363574,1.247772981,0.8189103563,1.04613211,-0.4712966886,-0.4962254,1.051210979,0.5206224962,1.22578471,-0.418966235,-0.429407917,1.058354964,0.3007953291,0.9055157671,-0.2900071739,-0.3361832121,1.298443057,0.7126513717,1.284001027,-0.5140078072,-0.5109578941,1.428702965,1.231685462,1.534502912
SPX_85_40_30M_R18,SPX_85_40,SPX,SP500_1X,30m/18m,0.85,0.4,30,18,0.1729641673,583.8054437,0.2474097761,-0.5211238416,1.517412788,0.3360965865,0.4422302959,0.5577697041,2.075182492,0.2704998971,72.70125694,-0.02707260962,0.4824276784,2.489010571,0.9992102353,1.489706734,27,0.4,1.621378881,0.02480925587,0.1133252335,0.1600190407,0.1555409457,0.1748763097,0.006475068281,0.9994715811,1.498992182,2.079038987,1109,0.1556730824,1.224428432,1.683087393,1.109182291,False,-0.4365754697,-0.5130065428,1.544129385,1.372667979,1.188095414,-0.3981142881,-0.4582545378,0.9986739725,0.2213746523,1.09634671,-0.367620922,-0.3745206503,0.9966491645,0.06974934548,1.283798056,-0.3038522645,-0.3471138431,1.335478197,0.7427408019,1.326589622,-0.5129211418,-0.5119610295,1.644181064,1.469877125,1.681554329
SPX_85_45_15M_R6,SPX_85_45,SPX,SP500_1X,15m/6m,0.85,0.45,15,6,0.1763666589,655.3806663,0.3239628178,-0.6391261541,2.023063119,0.3645906213,0.4602259265,0.5397740735,2.562837192,0.9016663238,220.5128038,-0.05557424834,0.4934302205,1.24705681,0.7473292959,0.4997444095,80,0.45,1.220737262,-0.04865633053,0.09208888642,0.1479658278,0.1506302263,0.1711395683,0.009069162186,1.452047055,2.015692471,2.556111386,2527,0.1954124912,1.723976438,1.79236766,0.8859672461,False,-0.3970488555,-0.5130905315,1.677999704,0.7919392041,1.464906926,-0.6391261541,-0.6385172912,1.616602882,0.5441808532,1.792352043,-0.595433392,-0.6030561258,1.59977366,0.1954124912,1.501427934,-0.4604025395,-0.4693114977,1.885636754,1.012381726,1.763490084,-0.5949475023,-0.5941841011,1.943281089,1.563568595,2.001995848
SPX_85_45_15M_R12,SPX_85_45,SPX,SP500_1X,15m/12m,0.85,0.45,15,12,0.1852094687,883.7906779,0.3268618031,-0.6271266051,2.037888169,0.3973920079,0.4707016117,0.5292983883,2.567186557,0.4508331619,114.2689557,-0.0525078759,0.3428453189,1.248596851,0.2491444216,0.9995261412,40,0.45,1.473197173,-0.04470026956,0.09945024477,0.1498324426,0.157023908,0.17742448,0.007522668888,1.335933773,2.046944456,2.580285452,2606,0.05657307831,1.713470591,2.118694649,1.039652068,False,-0.3769116415,-0.4944390404,1.561515621,0.7919392041,1.402277714,-0.6225413851,-0.621365159,1.636575992,0.05657307831,1.878065977,-0.5872070316,-0.5949847642,1.441757032,0.1954124912,1.170903864,-0.4377179663,-0.4693114977,1.851069006,0.8428938366,1.855640939,-0.6196689575,-0.6189521487,2.144420015,1.65361465,2.118454051
SPX_85_45_18M_R6,SPX_85_45,SPX,SP500_1X,18m/6m,0.85,0.45,18,6,0.1642603585,433.6325434,0.3062485449,-0.681037305,1.925289713,0.3440038215,0.4564912149,0.5435087851,2.468798498,0.9129371528,222.3879888,-0.05226976296,0.5878148391,1.495880549,0.9992813142,0.4965776865,81,0.45,1.193784243,-0.06276253579,0.07433586714,0.1303719196,0.1382742661,0.1563380524,0.008585157501,1.384445644,1.920481573,2.480133194,2886,0.248752662,1.712860345,1.516270587,0.7875545049,False,-0.4051124973,-0.5205718167,1.662313022,0.9527478574,1.445111931,-0.6649932028,-0.6806778513,1.529157153,0.9654690692,1.611078679,-0.6151383866,-0.620942302,1.590552777,0.248752662,1.418309159,-0.3369632541,-0.3851568188,1.53326106,0.6742527691,1.587236223,-0.5649066502,-0.5630190028,1.822458869,1.260571474,1.902846448
SPX_85_45_18M_R12,SPX_85_45,SPX,SP500_1X,18m/12m,0.85,0.45,18,12,0.1807146721,759.3907501,0.307789659,-0.6314507682,1.930002398,0.3831250621,0.4572507718,0.5427492282,2.472751626,0.4621039909,117.1473223,-0.05136597328,0.4608650581,1.491594464,0.4982888433,0.9951403149,41,0.45,1.448345592,-0.04444632287,0.09234337579,0.1444500973,0.1530757428,0.1722690481,0.007919593972,1.31486673,1.931065556,2.515863762,2545,0.2005535738,1.606962017,1.707404905,0.8846646548,False,-0.3813269595,-0.5028420566,1.611276448,0.8420758939,1.392047783,-0.6243370112,-0.6304404516,1.470884892,0.3201902554,1.719469894,-0.5575809991,-0.5655770119,1.438493635,0.2005535738,1.170300021,-0.4126138199,-0.4469331274,1.739461542,0.8173920832,1.711665504,-0.5868283365,-0.5858119083,1.967868885,1.62075732,2.084138436
SPX_85_45_24M_R6,SPX_85_45,SPX,SP500_1X,24m/6m,0.85,0.45,24,6,0.1567202436,334.548806,0.2815094328,-0.6387580073,1.761405317,0.3311739992,0.4579636361,0.5420363639,2.303441681,0.8903954948,215.1385757,-0.04320931452,0.7142623888,2.000433204,1.49756928,0.5029221292,79,0.45,1.181769728,-0.05044736856,0.0730301409,0.126520322,0.1322380469,0.1492598487,0.00769085097,1.257805858,1.739197784,2.329901501,2270,0.3337934843,1.571819582,1.375558232,0.7809436128,False,-0.361631448,-0.4922774489,1.532838881,0.9992304771,1.298977116,-0.6185723594,-0.6387580073,1.377800792,0.931858384,1.457412845,-0.5731350469,-0.5789298088,1.455299947,0.3337934843,1.281749458,-0.3078245854,-0.354145959,1.430641945,0.7178190294,1.445026902,-0.5411225634,-0.5387545679,1.661915583,1.224729286,1.718115928
SPX_85_45_24M_R12,SPX_85_45,SPX,SP500_1X,24m/12m,0.85,0.45,24,12,0.1733727084,591.9792223,0.2863090266,-0.6052602357,1.789017235,0.3523649593,0.475427393,0.524572607,2.313589842,0.4508331619,114.0820302,-0.04007147485,0.5690858632,2.004928131,0.9993155373,1.005844258,40,0.45,1.410005378,-0.0213587817,0.1005616499,0.149860711,0.1519320284,0.1716273101,0.00741873125,1.259664968,1.753119042,2.409698928,2085,0.1358342957,1.505298336,1.608455489,0.8990721039,False,-0.4741767681,-0.5464223973,1.7040151,1.581344571,1.370541209,-0.5684352277,-0.6019818106,1.346605651,0.4881467112,1.397682514,-0.5292622755,-0.536317745,1.405872255,0.1358342957,1.437510183,-0.3078245854,-0.354145959,1.430641945,0.7178190294,1.492665516,-0.5538605229,-0.5515582605,1.531144119,1.221497049,1.750959311
SPX_85_45_30M_R12,SPX_85_45,SPX,SP500_1X,30m/12m,0.85,0.45,30,12,0.167197224,479.5196451,0.2650503129,-0.5601853814,1.648827179,0.348185934,0.4588035074,0.5411964926,2.190023672,0.4508331619,113.2663816,-0.03649118987,0.7084705145,2.490759754,1.497604381,0.9950332579,40,0.45,1.378458503,-0.02123792161,0.08842674285,0.1373380109,0.1438926463,0.1596667101,0.007116744561,1.119005592,1.635439813,2.240558369,1672,0.3634783947,1.329962633,1.362270427,0.8262057082,False,-0.3196589924,-0.4629669338,1.40922995,0.9538955346,1.192624307,-0.5432593879,-0.5601853814,1.204057804,0.6264466205,1.382512629,-0.4861290436,-0.4924930224,1.224733727,0.3634783947,1.026047276,-0.3370461703,-0.3717727908,1.481414815,0.8462379885,1.431494597,-0.5357044629,-0.5338495809,1.617062496,1.391676527,1.709929191
SPX_85_45_30M_R18,SPX_85_45,SPX,SP500_1X,30m/18m,0.85,0.45,30,18,0.1832406913,827.0316925,0.2745355009,-0.5416247285,1.688336385,0.3635653647,0.49081781,0.50918219,2.197518575,0.3043123843,80.53239184,-0.03049759083,0.5419413163,2.489010571,0.9992102353,1.489706734,27,0.45,1.621378881,0.01178263619,0.1141830127,0.165002345,0.1605100703,0.1831937381,0.007113138273,1.156553365,1.654384457,2.315243558,1408,0.08543172851,1.360674272,1.363375287,0.8075258578,False,-0.4667314173,-0.5416247285,1.680979878,1.54657684,1.326424456,-0.4725433162,-0.5218482565,1.149257803,0.2697821648,1.237034954,-0.4330152335,-0.4400609207,1.155002448,0.08543172851,1.409370031,-0.3510798803,-0.3828803271,1.520350881,0.8811185618,1.482027893,-0.5306905796,-0.5307674203,1.815076208,1.634001723,1.837015092
SPX_90_30_15M_R6,SPX_90_30,SPX,SP500_1X,15m/6m,0.9,0.3,15,6,0.155347003,319.0522829,0.2453890897,-0.5506668579,1.561026813,0.3585615191,0.3126077664,0.6873922336,2.248419047,0.6011108825,149.2072707,-0.05745165601,0.5294764223,1.24705681,0.7473292959,0.4997444095,80,0.3,1.240526712,-0.004219096156,0.09298487106,0.1392734948,0.1356358936,0.1554475043,0.009703758442,0.9850521039,1.552590161,2.112295639,1007,0.09103154252,1.207601816,1.560558635,0.9997000831,False,-0.2878928808,-0.4029345462,1.252385346,0.379637226,1.000487854,-0.4206567721,-0.4257962547,1.15504979,0.247886923,1.333655162,-0.4034694356,-0.4352946497,1.093104632,0.09103154252,1.123602118,-0.317539156,-0.3609833688,1.361564574,0.5389267609,1.428241311,-0.540697262,-0.53660035,1.311262814,0.8635359152,1.559632559
SPX_90_30_15M_R12,SPX_90_30,SPX,SP500_1X,15m/12m,0.9,0.3,15,12,0.1650123337,444.9565907,0.2509902327,-0.5673362594,1.612108395,0.4259569949,0.3253874352,0.6746125648,2.28672096,0.3005554413,80.40844157,-0.05373761138,0.3696555833,1.248596851,0.2491444216,0.9995261412,40,0.3,1.533521829,0.00318067609,0.1021815812,0.1407448241,0.1418915043,0.1640187598,0.008709142055,0.7725313769,1.645763012,2.252291705,1382,0.09103154252,1.218607202,1.690879345,1.048862068,False,-0.2722968511,-0.3880141151,1.194268795,0.379637226,0.8843371252,-0.4125812689,-0.4197726969,1.154288022,0.01087647476,1.441882705,-0.3765215696,-0.4097844662,0.8797709793,0.09103154252,0.7486358829,-0.2938845453,-0.3609833688,1.330561112,0.4308723133,1.425955583,-0.5577365165,-0.5537915921,1.370943168,0.7581050885,1.689597925
SPX_90_30_18M_R6,SPX_90_30,SPX,SP500_1X,18m/6m,0.9,0.3,18,6,0.1408831543,192.9369126,0.2294290923,-0.5133982449,1.461112598,0.3348822117,0.3079366867,0.6920633133,2.153175912,0.6086247686,149.1539383,-0.05183694262,0.6002647704,1.495880549,0.9992813142,0.4965776865,81,0.3,1.207576516,-0.01836959797,0.07235184238,0.1217864674,0.1191910856,0.1390713839,0.008507607054,0.9390621739,1.460354751,1.985622761,1242,0.1201906869,1.197598499,1.036481803,0.7093784588,True,-0.2901430199,-0.4055298428,1.209396892,0.4677461201,1.022695772,-0.475147113,-0.5133982449,1.048386911,0.5452237102,1.131630497,-0.4264004363,-0.4329019829,1.088843115,0.1201906869,1.018856845,-0.1914774064,-0.2736078889,1.025898842,0.359586849,1.153834662,-0.4967400517,-0.4910906281,1.288580163,0.6177822873,1.447712295
SPX_90_30_18M_R12,SPX_90_30,SPX,SP500_1X,18m/12m,0.9,0.3,18,12,0.158417714,354.7207193,0.2325240188,-0.5403772544,1.485597217,0.3962391171,0.3116095767,0.6883904233,2.17398764,0.3080693273,81.78865999,-0.05074273388,0.4685817879,1.491594464,0.4982888433,0.9951403149,41,0.3,1.49572797,0.002783983089,0.09382980667,0.1380117045,0.1373711207,0.1575430384,0.008633497448,0.8118155782,1.507199295,2.112257737,972,0.09550557662,1.121486596,1.594771468,1.07348846,False,-0.2663636408,-0.3857418409,1.152486431,0.4089350824,0.9176957023,-0.404431044,-0.4336768013,0.9662887197,0.1106705992,1.266004074,-0.3485128075,-0.3845682918,0.9281602261,0.09550557662,0.813249135,-0.2698816672,-0.3394441075,1.237428643,0.4258255634,1.284475296,-0.5303808542,-0.5259105068,1.325982369,0.7753717091,1.593874032
SPX_90_30_24M_R6,SPX_90_30,SPX,SP500_1X,24m/6m,0.9,0.3,24,6,0.1346045653,154.7842806,0.2098252004,-0.4874880327,1.31251034,0.303420472,0.3092453753,0.6907546247,2.003264965,0.5935969965,144.1592824,-0.04082503376,0.6832105978,2.000433204,1.49756928,0.5029221292,79,0.3,1.193720684,-0.008138644586,0.07209922666,0.1175407123,0.1140586238,0.1332972459,0.00712109364,0.851563527,1.304030322,1.801065505,882,0.1733739876,1.079876856,1.290361741,0.9831250098,False,-0.2542935382,-0.3822567687,1.105273675,0.5320864498,0.9105877158,-0.4227413025,-0.4692357327,0.9426495335,0.5434829075,1.015170683,-0.3827003554,-0.3888073211,0.9907857668,0.1733739876,0.9119072217,-0.1689840079,-0.2492373564,0.9541143843,0.4018700307,1.038274363,-0.477912692,-0.4717096852,1.166181222,0.6441737595,1.29125297
SPX_90_30_24M_R12,SPX_90_30,SPX,SP500_1X,24m/12m,0.9,0.3,24,12,0.1485208798,251.8315929,0.2195031009,-0.5074290194,1.360705437,0.3381318877,0.3276781267,0.6723218733,2.03302731,0.3005554413,78.79162026,-0.03893256697,0.5564747813,2.004928131,0.9993155373,1.005844258,40,0.3,1.444556882,0.01606458177,0.09558222144,0.1383254492,0.1350004131,0.1531679234,0.007174864914,0.8360308966,1.365848337,1.910829967,904,0.1686799514,1.018334859,1.311696287,0.9639825425,False,-0.4017050595,-0.4870942647,1.414179266,1.143129983,0.9822381332,-0.3578392355,-0.42184855,0.9044787884,0.2368277212,0.9768418799,-0.3381820209,-0.3460792695,0.955601823,0.0616285729,1.062877339,-0.1689840079,-0.2492373564,0.9541143843,0.4018700307,1.087301054,-0.4859716182,-0.4810317868,0.9461293902,0.6157210477,1.291186566
