series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,worst_rolling_20y_cagr,cohort_20y_count,cohort_20y_min_cagr,cohort_20y_median_cagr,worst_rolling_30y_cagr,cohort_30y_count,cohort_30y_min_cagr,cohort_30y_median_cagr,switch_count,switches_per_year,average_reserve_weight,median_reserve_weight,fraction_reserve_zero,fraction_reserve_at_cap,fraction_reserve_above_cap,average_risky_exposure,average_effective_equity_exposure,average_leverage,average_total_safe_asset_weight,average_risky_sleeve_leverage,fraction_at_1x,fraction_at_2x,fraction_at_3x,fraction_sleeve_at_1x,fraction_sleeve_at_2x,fraction_sleeve_at_3x,reserve_accumulation_trades,reserve_deployment_trades,reserve_rebalance_sell_trades,leverage_state_trades,traded_transition_days,total_charged_transitions,reserve_turnover,risky_sleeve_turnover,net_asset_turnover,sum_dollar_costs,direct_log_cost_drag,direct_wealth_cost_drag,total_trading_cost_drag,cost_cagr_drag,rolling_20y_min_terminal_multiple,rolling_20y_median_terminal_multiple,rolling_30y_min_terminal_multiple,rolling_30y_median_terminal_multiple
FIXED_85_15,SSO,LAG2,0,none,0.15,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1414871024,-0.5527054111,197.2713525,39.93429158,0.2320274949,0.5521814424,2485,2007-07-19,2009-03-09,2011-04-27,True,779,1378,2008,-0.3128958409,1995,0.6454186188,-0.4211006411,-0.08381569991,-0.04398728613,0.06256073044,240,0.07046283384,0.1168728621,0.1131416269,120,0.1155496486,0.1325759795,0,0,0.1447590172,0.1444444268,0,,,0.8552409828,1.508804182,1.508804182,0.1447590172,1.757331743,0,0,0,0.2426682573,0.7573317427,0,28,0,12,261,299,0,1.168107465,219.4366544,220.5806606,0,-0,0,0,-4.440892099e-16,3.903299413,9.124553596,26.59084389,41.87423576
HWM_GRID,SSO,LAG2,0,staged,0.1,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1551376287,-0.6225177257,317.1273415,39.93429158,0.2709994473,0.5531856371,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3699065618,1995,0.7433935127,-0.4950036804,-0.1070114006,-0.06226015835,0.06413617187,240,0.07394006188,0.1268971649,0.1224637713,120,0.125171276,0.1453668751,0,0,0.004998070003,0.0009942843848,0.3359180833,0,0,0.99500193,1.74821824,1.74821824,0.004998070003,1.757331743,0.1044835471,0.2315339497,0,0.2426682573,0.7573317427,0,763,130,0,261,1073,0,0.5622822709,260.1794494,260.5783852,0,-0,0,0,6.661338148e-16,4.164864427,10.90650918,34.40560639,58.65952748
HWM_GRID,SSO,LAG2,0,staged,0.1,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1549489175,-0.6220165252,315.0649879,39.93429158,0.2693832894,0.5542387857,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3698362031,1995,0.7380163253,-0.4949186864,-0.1068608671,-0.06208798287,0.06399989424,240,0.07375053179,0.1264962346,0.1223073082,120,0.1249832308,0.1449525303,0,0,0.009959506763,0.00202965728,0.335421016,0,0,0.9900404932,1.739163442,1.739163442,0.009959506763,1.757331743,0.1044835471,0.2309374689,0,0.2426682573,0.7573317427,0,770,130,0,261,1080,0,1.122913547,259.3685737,260.1666808,0,-0,0,0,6.661338148e-16,4.150188652,10.82916308,34.23351394,58.015554
HWM_GRID,SSO,LAG2,0,staged,0.1,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1547548064,-0.621508681,312.9572656,39.93429158,0.2678037107,0.5552596091,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3697650741,1995,0.7327004711,-0.4948327624,-0.1067102012,-0.06191664217,0.06386566206,240,0.07356381288,0.1260911405,0.1221474168,120,0.1247920271,0.1445151994,0,0,0.01488456305,0.00313005296,0.3349239487,0,0.003976538423,0.9851154369,1.730167207,1.730167207,0.01488456305,1.757331743,0.1044835471,0.2304404016,0,0.2426682573,0.7573317427,0,773,130,0,261,1083,0,1.68187398,258.5672471,259.7647181,0,-0,0,0,6.661338148e-16,4.135778604,10.75154723,34.05938421,57.35458649
HWM_GRID,SSO,LAG2,0,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1551376287,-0.6225177257,317.1273415,39.93429158,0.2709994473,0.5531856371,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3699065618,1995,0.7433935127,-0.4950036804,-0.1070114006,-0.06226015835,0.06413617187,240,0.07394006188,0.1268971649,0.1224637713,120,0.125171276,0.1453668751,0,0,0.004998070003,0.0009942843848,0.3359180833,0,0,0.99500193,1.74821824,1.74821824,0.004998070003,1.757331743,0.1044835471,0.2315339497,0,0.2426682573,0.7573317427,0,763,130,0,261,1073,0,0.5622822709,260.1794494,260.5783852,0,-0,0,0,6.661338148e-16,4.164864427,10.90650918,34.40560639,58.65952748
HWM_GRID,SSO,LAG2,0,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1549489175,-0.6220165252,315.0649879,39.93429158,0.2693832894,0.5542387857,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3698362031,1995,0.7380163253,-0.4949186864,-0.1068608671,-0.06208798287,0.06399989424,240,0.07375053179,0.1264962346,0.1223073082,120,0.1249832308,0.1449525303,0,0,0.009959506763,0.00202965728,0.335421016,0,0,0.9900404932,1.739163442,1.739163442,0.009959506763,1.757331743,0.1044835471,0.2309374689,0,0.2426682573,0.7573317427,0,770,130,0,261,1080,0,1.122913547,259.3685737,260.1666808,0,-0,0,0,6.661338148e-16,4.150188652,10.82916308,34.23351394,58.015554
HWM_GRID,SSO,LAG2,0,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1547548064,-0.621508681,312.9572656,39.93429158,0.2678037107,0.5552596091,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3697650741,1995,0.7327004711,-0.4948327624,-0.1067102012,-0.06191664217,0.06386566206,240,0.07356381288,0.1260911405,0.1221474168,120,0.1247920271,0.1445151994,0,0,0.01488456305,0.00313005296,0.3349239487,0,0,0.9851154369,1.730167207,1.730167207,0.01488456305,1.757331743,0.1044835471,0.2304404016,0,0.2426682573,0.7573317427,0,773,130,0,261,1083,0,1.68187398,258.5672471,259.7647181,0,-0,0,0,6.661338148e-16,4.135778604,10.75154723,34.05938421,57.35458649
HWM_GRID,SSO,LAG2,0,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1551376287,-0.6225177257,317.1273415,39.93429158,0.2709994473,0.5531856371,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3699065618,1995,0.7433935127,-0.4950036804,-0.1070114006,-0.06226015835,0.06413617187,240,0.07394006188,0.1268971649,0.1224637713,120,0.125171276,0.1453668751,0,0,0.004998070003,0.0009942843848,0.3359180833,0,0,0.99500193,1.74821824,1.74821824,0.004998070003,1.757331743,0.1044835471,0.2315339497,0,0.2426682573,0.7573317427,0,763,130,0,261,1073,0,0.5622822709,260.1794494,260.5783852,0,-0,0,0,6.661338148e-16,4.164864427,10.90650918,34.40560639,58.65952748
HWM_GRID,SSO,LAG2,0,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1549489175,-0.6220165252,315.0649879,39.93429158,0.2693832894,0.5542387857,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3698362031,1995,0.7380163253,-0.4949186864,-0.1068608671,-0.06208798287,0.06399989424,240,0.07375053179,0.1264962346,0.1223073082,120,0.1249832308,0.1449525303,0,0,0.009959506763,0.00202965728,0.335421016,0,0,0.9900404932,1.739163442,1.739163442,0.009959506763,1.757331743,0.1044835471,0.2309374689,0,0.2426682573,0.7573317427,0,770,130,0,261,1080,0,1.122913547,259.3685737,260.1666808,0,-0,0,0,6.661338148e-16,4.150188652,10.82916308,34.23351394,58.015554
HWM_GRID,SSO,LAG2,0,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1547548064,-0.621508681,312.9572656,39.93429158,0.2678037107,0.5552596091,2708,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3697650741,1995,0.7327004711,-0.4948327624,-0.1067102012,-0.06191664217,0.06386566206,240,0.07356381288,0.1260911405,0.1221474168,120,0.1247920271,0.1445151994,0,0,0.01488456305,0.00313005296,0.3349239487,0,0,0.9851154369,1.730167207,1.730167207,0.01488456305,1.757331743,0.1044835471,0.2304404016,0,0.2426682573,0.7573317427,0,773,130,0,261,1083,0,1.68187398,258.5672471,259.7647181,0,-0,0,0,6.661338148e-16,4.135778604,10.75154723,34.05938421,57.35458649
HWM_RESERVE_HOLD_ONLY,SSO,LAG2,0,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1421888617,-0.5343276537,202.1729097,39.93429158,0.2364429467,0.5489918274,2679,2007-07-19,2009-03-09,2012-03-13,True,1100,1699,2008,-0.3058356744,1995,0.6738870011,-0.4129506055,-0.07637853211,-0.04467739921,0.05889128611,240,0.06710909891,0.117271032,0.1126085717,120,0.1151053444,0.1326386706,0,0,0.1271646211,0.1261242665,0.0003976538423,0,0.267223382,0.8728353789,1.541177776,1.541177776,0.1271646211,1.757331743,0.0003976538423,0,0,0.2426682573,0.7573317427,0,781,0,0,261,1041,0,0.5304427701,224.9180121,225.4478186,0,-0,0,0,8.881784197e-16,3.66586494,9.189791202,26.27493744,41.95143802
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,SSO,LAG2,0,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1459318922,-0.5830591552,230.3907417,39.93429158,0.2498010135,0.5457558225,2698,2007-07-13,2009-03-09,2012-03-15,True,1102,1707,2008,-0.3404847092,1995,0.6873624055,-0.4571264003,-0.09278059532,-0.05325650349,0.06104319197,240,0.06996830717,0.119633374,0.1159864835,120,0.1185430431,0.1368005074,0,0,0.08027919264,0.07829870853,0,0,0,0.9197208074,1.619549165,1.619549165,0.08027919264,1.757331743,0,0,0,0.2426682573,0.7573317427,0,6,0,0,261,267,0,0.3013560077,239.3115283,239.6128843,0,-0,0,0,6.661338148e-16,3.867392748,9.586585427,28.81692476,46.83070009
MATCHED_FIXED_FOR_HWM_RESERVE,SSO,LAG2,10,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1477918413,-0.6293698279,245.8056285,39.93429158,0.2726354466,0.5281233762,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699761113,1995,0.7488328111,-0.4981034339,-0.1162281433,-0.07074120643,0.05626549256,240,0.06604925772,0.1191594876,0.1150810254,120,0.1178019958,0.1379871684,0,0,0,0,1,,,1,1.757331743,1.757331743,0,1.757331743,0.2426682573,0.7573317427,0,0.2426682573,0.7573317427,0,0,0,0,261,261,261,0,261,261,7.325449833,0.2611305871,0.2298196625,0.2298196625,0.007530010726,3.593729975,9.504027662,28.24962122,48.32796914
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,SSO,LAG2,10,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1435443997,-0.6078966894,211.9793422,39.93429158,0.2585534838,0.5278933319,2831,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3534784066,1995,0.7080043572,-0.4769877382,-0.1083485012,-0.06456335727,0.05590826474,240,0.06502072774,0.1157955712,0.112389375,120,0.1149772084,0.1337962363,0,0,0.04951499008,0.04905285133,0,,,0.9504850099,1.671170566,1.671170566,0.04951499008,1.757331743,0,0,0,0.2426682573,0.7573317427,0,107,0,53,261,417,417,0.7847599158,247.2887045,248.0524142,6.323628675,0.248169643,0.2197724281,0.2197724281,0.00712862636,3.525016908,8.948798666,26.18450699,43.26402268
MATCHED_FIXED_FOR_HWM_DRAWDOWN,SSO,LAG2,10,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1435443997,-0.6078966894,211.9793422,39.93429158,0.2585534838,0.5278933319,2831,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3534784066,1995,0.7080043572,-0.4769877382,-0.1083485012,-0.06456335727,0.05590826474,240,0.06502072774,0.1157955712,0.112389375,120,0.1149772084,0.1337962363,0,0,0.04951499008,0.04905285133,0,,,0.9504850099,1.671170566,1.671170566,0.04951499008,1.757331743,0,0,0,0.2426682573,0.7573317427,0,107,0,53,261,417,417,0.7847599158,247.2887045,248.0524142,6.323628675,0.248169643,0.2197724281,0.2197724281,0.00712862636,3.525016908,8.948798666,26.18450699,43.26402268
MATCHED_FIXED_FOR_BAND_DRAWDOWN,SSO,LAG2,10,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1435443997,-0.6078966894,211.9793422,39.93429158,0.2585534838,0.5278933319,2831,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3534784066,1995,0.7080043572,-0.4769877382,-0.1083485012,-0.06456335727,0.05590826474,240,0.06502072774,0.1157955712,0.112389375,120,0.1149772084,0.1337962363,0,0,0.04951499008,0.04905285133,0,,,0.9504850099,1.671170566,1.671170566,0.04951499008,1.757331743,0,0,0,0.2426682573,0.7573317427,0,107,0,53,261,417,417,0.7847599158,247.2887045,248.0524142,6.323628675,0.248169643,0.2197724281,0.2197724281,0.00712862636,3.525016908,8.948798666,26.18450699,43.26402268
FIXED_90_10,SSO,LAG2,10,none,0.1,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.138861231,-0.5863265952,179.9375291,39.93429158,0.2446560872,0.5266329852,2758,2007-07-13,2009-03-09,2012-03-26,True,1113,1718,2008,-0.3364099061,1995,0.6649790241,-0.4583440916,-0.1006207605,-0.0589049555,0.05493189147,240,0.06356165603,0.1123246128,0.1094725885,120,0.1119120467,0.1290598884,0,0,0.09979395763,0.09955228274,0,,,0.9002060424,1.582523816,1.582523816,0.09979395763,1.757331743,0,0,0,0.2426682573,0.7573317427,0,291,0,189,261,728,728,2.476221663,234.1971588,236.5917573,5.426271619,0.2366969081,0.2107695389,0.2107695389,0.00677025632,3.429678662,8.409338748,24.10882987,38.15131111
FIXED_85_15,SSO,LAG2,10,none,0.15,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1341477564,-0.5632554181,152.4731117,39.93429158,0.2307511633,0.5259041387,2737,2007-07-19,2009-03-09,2012-03-16,True,1103,1702,2008,-0.3192236549,1995,0.6244238471,-0.4375897036,-0.09287998107,-0.05310645372,0.05403076715,240,0.06209933116,0.1085812676,0.1064268071,120,0.1087253996,0.1245011558,0,0,0.1496886807,0.1493655761,0,,,0.8503113193,1.495073295,1.495073295,0.1496886807,1.757331743,0,0,0,0.2426682573,0.7573317427,0,291,0,189,261,728,728,3.506909479,220.8625409,224.2543032,4.622399583,0.2243478336,0.200962846,0.200962846,0.00638948745,3.336588948,7.8610058,22.11980351,33.7907197
FIXED_90_10,SSO,LAG2,10,none,0.1,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1395851428,-0.5834905034,184.5620481,39.93429158,0.2454829353,0.5283351916,2749,2007-07-13,2009-03-09,2012-03-26,True,1113,1718,2008,-0.3319540903,1995,0.6798809376,-0.4488479308,-0.09975112661,-0.05748730506,0.05618178445,240,0.06465440938,0.1132942308,0.1097399267,120,0.1122458427,0.130144304,0,0,0.09644286478,0.09608694413,0,,,0.9035571352,1.592005222,1.592005222,0.09644286478,1.757331743,0,0,0,0.2426682573,0.7573317427,0,28,0,12,261,299,299,0.8212972289,233.1779496,233.9821112,5.443152752,0.2340863567,0.2087065206,0.2087065206,0.006699623376,3.500847092,8.557112175,24.32691177,39.27263316
FIXED_85_15,SSO,LAG2,10,none,0.15,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1351967518,-0.5591190555,158.2074587,39.93429158,0.2320149963,0.52836641,2708,2007-07-19,2009-03-09,2012-03-19,True,1106,1705,2008,-0.3129076962,1995,0.6453924985,-0.4240165081,-0.09168354454,-0.05114613429,0.05579977663,240,0.06365159984,0.110192662,0.1068218102,120,0.1092161605,0.1260515538,0,0,0.1447590172,0.1444444268,0,,,0.8552409828,1.508804182,1.508804182,0.1447590172,1.757331743,0,0,0,0.2426682573,0.7573317427,0,28,0,12,261,299,299,1.168107465,219.4366544,220.5806606,4.641523005,0.2206730033,0.1980211182,0.1980211182,0.006290350541,3.435484181,8.092762049,22.41544024,35.21099575
HWM_GRID,SSO,LAG2,10,staged,0.1,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1476246944,-0.6290942952,244.3802102,39.93429158,0.2710260932,0.5290682128,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699377464,1995,0.7435722759,-0.4980569107,-0.1161202357,-0.07058995846,0.05612305391,240,0.06585617678,0.1188164229,0.1149367694,120,0.1176272785,0.137539375,0,0,0.004840730556,0.0006599231393,0.3612685158,0,0,0.9951592694,1.748516207,1.748516207,0.004840730556,1.757331743,0.1047817875,0.2564867283,0,0.2426682573,0.7573317427,0,725,126,0,261,1032,1032,0.5367690958,260.2111292,260.5908485,7.278319843,0.2607206521,0.229503874,0.2293940689,0.007512934292,3.58073455,9.445965651,28.11744884,47.7523792
HWM_GRID,SSO,LAG2,10,staged,0.1,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1474536848,-0.6288091655,242.9301925,39.93429158,0.2694534461,0.5299880452,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3698980988,1995,0.7383274455,-0.4980088322,-0.1160099023,-0.07043836449,0.05598375709,240,0.06566696088,0.1184498918,0.1147908238,120,0.11745113,0.1371246667,0,0,0.009649525458,0.001437129021,0.3609702754,0,0,0.9903504745,1.739750551,1.739750551,0.009649525458,1.757331743,0.1047817875,0.2561884879,0,0.2426682573,0.7573317427,0,730,126,0,261,1037,1037,1.071983171,259.4308018,260.1903499,7.231300971,0.2603193905,0.2291946415,0.2289521149,0.007495232654,3.568042585,9.382856789,27.98479903,47.22443751
HWM_GRID,SSO,LAG2,10,staged,0.1,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1472785168,-0.62851467,241.4536124,39.93429158,0.2679161549,0.5308816186,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3698572055,1995,0.7330991928,-0.4979592433,-0.1158972271,-0.07028645861,0.05584752918,240,0.06548149674,0.1180211333,0.1146428544,120,0.117273213,0.1367155689,0,0,0.01442678808,0.002495657393,0.3603737946,0,0.003976538423,0.9855732119,1.731034382,1.731034382,0.01442678808,1.757331743,0.1047817875,0.2555920072,0,0.2426682573,0.7573317427,0,736,126,0,261,1043,1043,1.605607464,258.6588484,259.7982683,7.184317366,0.2599265655,0.2288917903,0.2284773707,0.0074762896,3.555643758,9.311181811,27.85143158,46.71733601
HWM_GRID,SSO,LAG2,10,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1476246944,-0.6290942952,244.3802102,39.93429158,0.2710260932,0.5290682128,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699377464,1995,0.7435722759,-0.4980569107,-0.1161202357,-0.07058995846,0.05612305391,240,0.06585617678,0.1188164229,0.1149367694,120,0.1176272785,0.137539375,0,0,0.004840730556,0.0006599231393,0.3612685158,0,0,0.9951592694,1.748516207,1.748516207,0.004840730556,1.757331743,0.1047817875,0.2564867283,0,0.2426682573,0.7573317427,0,725,126,0,261,1032,1032,0.5367690958,260.2111292,260.5908485,7.278319843,0.2607206521,0.229503874,0.2293940689,0.007512934292,3.58073455,9.445965651,28.11744884,47.7523792
HWM_GRID,SSO,LAG2,10,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1474536848,-0.6288091655,242.9301925,39.93429158,0.2694534461,0.5299880452,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3698980988,1995,0.7383274455,-0.4980088322,-0.1160099023,-0.07043836449,0.05598375709,240,0.06566696088,0.1184498918,0.1147908238,120,0.11745113,0.1371246667,0,0,0.009649525458,0.001437129021,0.3609702754,0,0,0.9903504745,1.739750551,1.739750551,0.009649525458,1.757331743,0.1047817875,0.2561884879,0,0.2426682573,0.7573317427,0,730,126,0,261,1037,1037,1.071983171,259.4308018,260.1903499,7.231300971,0.2603193905,0.2291946415,0.2289521149,0.007495232654,3.568042585,9.382856789,27.98479903,47.22443751
HWM_GRID,SSO,LAG2,10,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1472785168,-0.62851467,241.4536124,39.93429158,0.2679161549,0.5308816186,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3698572055,1995,0.7330991928,-0.4979592433,-0.1158972271,-0.07028645861,0.05584752918,240,0.06548149674,0.1180211333,0.1146428544,120,0.117273213,0.1367155689,0,0,0.01442678808,0.002495657393,0.3603737946,0,0,0.9855732119,1.731034382,1.731034382,0.01442678808,1.757331743,0.1047817875,0.2555920072,0,0.2426682573,0.7573317427,0,736,126,0,261,1043,1043,1.605607464,258.6588484,259.7982683,7.184317366,0.2599265655,0.2288917903,0.2284773707,0.0074762896,3.555643758,9.311181811,27.85143158,46.71733601
HWM_GRID,SSO,LAG2,10,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1476246944,-0.6290942952,244.3802102,39.93429158,0.2710260932,0.5290682128,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3699377464,1995,0.7435722759,-0.4980569107,-0.1161202357,-0.07058995846,0.05612305391,240,0.06585617678,0.1188164229,0.1149367694,120,0.1176272785,0.137539375,0,0,0.004840730556,0.0006599231393,0.3612685158,0,0,0.9951592694,1.748516207,1.748516207,0.004840730556,1.757331743,0.1047817875,0.2564867283,0,0.2426682573,0.7573317427,0,725,126,0,261,1032,1032,0.5367690958,260.2111292,260.5908485,7.278319843,0.2607206521,0.229503874,0.2293940689,0.007512934292,3.58073455,9.445965651,28.11744884,47.7523792
HWM_GRID,SSO,LAG2,10,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1474536848,-0.6288091655,242.9301925,39.93429158,0.2694534461,0.5299880452,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3698980988,1995,0.7383274455,-0.4980088322,-0.1160099023,-0.07043836449,0.05598375709,240,0.06566696088,0.1184498918,0.1147908238,120,0.11745113,0.1371246667,0,0,0.009649525458,0.001437129021,0.3609702754,0,0,0.9903504745,1.739750551,1.739750551,0.009649525458,1.757331743,0.1047817875,0.2561884879,0,0.2426682573,0.7573317427,0,730,126,0,261,1037,1037,1.071983171,259.4308018,260.1903499,7.231300971,0.2603193905,0.2291946415,0.2289521149,0.007495232654,3.568042585,9.382856789,27.98479903,47.22443751
HWM_GRID,SSO,LAG2,10,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1472785168,-0.62851467,241.4536124,39.93429158,0.2679161549,0.5308816186,2835,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3698572055,1995,0.7330991928,-0.4979592433,-0.1158972271,-0.07028645861,0.05584752918,240,0.06548149674,0.1180211333,0.1146428544,120,0.117273213,0.1367155689,0,0,0.01442678808,0.002495657393,0.3603737946,0,0,0.9855732119,1.731034382,1.731034382,0.01442678808,1.757331743,0.1047817875,0.2555920072,0,0.2426682573,0.7573317427,0,736,126,0,261,1043,1043,1.605607464,258.6588484,259.7982683,7.184317366,0.2599265655,0.2288917903,0.2284773707,0.0074762896,3.555643758,9.311181811,27.85143158,46.71733601
HWM_RESERVE_HOLD_ONLY,SSO,LAG2,10,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1363128619,-0.5458054332,164.5395169,39.93429158,0.2377126269,0.5256228571,2770,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3092243258,1995,0.6764967807,-0.4204306146,-0.08597287569,-0.05284089595,0.05256295121,240,0.06079412955,0.1107890023,0.1065955623,120,0.1090879489,0.1265289469,0,0,0.1226628248,0.1206454306,0.0003976538423,0,0.225767969,0.8773371752,1.548995284,1.548995284,0.1226628248,1.757331743,0.0003976538423,0,0,0.2426682573,0.7573317427,0,740,0,0,261,1000,1000,0.5099622004,226.0978825,226.6072084,4.934565729,0.2267054216,0.2028444275,0.1861445874,0.005875999817,3.255533386,8.177730479,22.33783847,35.66956731
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,SSO,LAG2,10,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1390735506,-0.5895893797,181.2820391,39.93429158,0.2497860037,0.5217262896,2832,2007-07-13,2009-03-09,2012-09-13,True,1284,1889,2008,-0.3404847092,1995,0.6872779841,-0.4601293369,-0.1012643993,-0.06129265074,0.05371821765,240,0.06258171779,0.1121979291,0.1090980734,120,0.1116388526,0.129553255,0,0,0.08027919264,0.07829870853,0,0,0,0.9197208074,1.619549165,1.619549165,0.08027919264,1.757331743,0,0,0,0.2426682573,0.7573317427,0,6,0,0,261,267,267,0.3013560077,239.3115283,239.6128843,5.446390924,0.239722699,0.213153976,0.213153976,0.006858341609,3.367028466,8.390221704,23.93174903,38.65499075
MATCHED_FIXED_FOR_HWM_RESERVE,SSO,LAG2,25,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1365747859,-0.6483233982,166.0609178,39.93429158,0.2726522945,0.4920679328,4961,1999-07-16,2009-03-09,2013-02-13,True,1437,4961,2008,-0.3699761113,1995,0.7488328111,-0.5025988962,-0.1296721103,-0.08308079891,0.04435003044,240,0.05402342743,0.1069174449,0.1038563532,120,0.1065499337,0.1261088248,0,0,0,0,1,,,1,1.757331743,1.757331743,0,1.757331743,0.2426682573,0.7573317427,0,0.2426682573,0.7573317427,0,0,0,0,261,261,261,0,261,261,13.46890973,0.6533169869,0.4796829736,0.4796829736,0.01874706614,2.864212779,7.626212325,20.85406332,35.27619491
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,SSO,LAG2,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1329216892,-0.6186656457,146.0273685,39.93429158,0.2585692924,0.4917619048,4940,1999-07-16,2009-03-09,2013-01-23,True,1416,4940,2008,-0.3534980105,1995,0.7079481232,-0.4814236572,-0.1212093071,-0.07634534285,0.044590972,240,0.05360576704,0.1043429003,0.1017488268,120,0.1043119062,0.1225996465,0,0,0.04951499008,0.04905285133,0,,,0.9504850099,1.671170566,1.671170566,0.04951499008,1.757331743,0,0,0,0.2426682573,0.7573317427,0,107,0,53,261,417,417,0.7847599158,247.2887045,248.0524142,11.83127877,0.6208644111,0.4625203666,0.4625203666,0.01775133693,2.841598942,7.280111909,19.62508862,32.12299124
