return_end,execution_close,signal_close,reason,stage,transfer_to_reserve,net_deployed,asset,favorable,streak,row,series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,remaining_tagged_risky_wealth_at_sample_end
1996-07-31,1996-07-30,1996-07-30,deployment,recovery_1_of_3,-0.06869500696,0.06869500696,UPRO,True,1,2488,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,5.517319257
1996-08-28,1996-08-27,1996-08-27,deployment,recovery_2_of_3,-0.06896864322,0.06896864322,UPRO,True,21,2508,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,4.82881328
1996-10-24,1996-10-23,1996-10-23,deployment,recovery_3_of_3,-0.1188582101,0.1188582101,UPRO,True,61,2548,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,7.09541629
1998-09-24,1998-09-23,1998-09-23,deployment,recovery_1_of_3,-0.7198667906,0.7198667906,UPRO,True,1,3031,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,20.08053243
1998-10-23,1998-10-22,1998-10-22,deployment,recovery_1_of_3,-0.481487511,0.481487511,UPRO,True,1,3052,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,13.8906434
1998-10-27,1998-10-26,1998-10-26,deployment,recovery_1_of_3,-0.3211311776,0.3211311776,UPRO,True,1,3054,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,9.458436356
1998-10-30,1998-10-29,1998-10-29,deployment,recovery_1_of_3,-0.2141604016,0.2141604016,UPRO,True,1,3057,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,6.311476655
1998-11-30,1998-11-27,1998-11-27,deployment,recovery_2_of_3,-0.214927399,0.214927399,UPRO,True,21,3077,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,4.830318997
1999-01-28,1999-01-27,1999-01-27,deployment,recovery_3_of_3,-0.318658174,0.318658174,UPRO,True,61,3117,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,6.556957511
1999-10-07,1999-10-06,1999-10-06,deployment,recovery_1_of_3,-0.2603384477,0.2603384477,UPRO,True,1,3292,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,5.444843362
1999-10-29,1999-10-28,1999-10-28,deployment,recovery_1_of_3,-0.1740811047,0.1740811047,UPRO,True,1,3308,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,3.83889349
1999-11-29,1999-11-26,1999-11-26,deployment,recovery_2_of_3,-0.174799166,0.174799166,UPRO,True,21,3328,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,3.316365498
2000-01-26,2000-01-25,2000-01-25,deployment,recovery_3_of_3,-0.1763475118,0.1763475118,UPRO,True,61,3368,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,3.503419063
2014-10-22,2014-10-21,2014-10-21,deployment,recovery_1_of_3,-1.079650355,1.079650355,UPRO,True,1,7076,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,11.32314238
2014-11-19,2014-11-18,2014-11-18,deployment,recovery_2_of_3,-1.079667151,1.079667151,UPRO,True,21,7096,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,9.568067366
2015-01-20,2015-01-16,2015-01-16,deployment,recovery_3_of_3,-1.404467214,1.404467214,UPRO,True,61,7136,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,13.17045465
2015-07-13,2015-07-10,2015-07-10,deployment,recovery_1_of_3,-0.1443452191,0.1443452191,UPRO,True,1,7256,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.287627595
2015-08-10,2015-08-07,2015-08-07,deployment,recovery_2_of_3,-0.1443500313,0.1443500313,UPRO,True,21,7276,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.285665588
2015-10-26,2015-10-23,2015-10-23,deployment,recovery_1_of_3,-0.04811988554,0.04811988554,UPRO,True,1,7330,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.4454590852
2015-11-19,2015-11-18,2015-11-18,deployment,recovery_1_of_3,-0.03208182232,0.03208182232,UPRO,True,1,7348,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.3036499651
2015-12-07,2015-12-04,2015-12-04,deployment,recovery_1_of_3,-0.02138942695,0.02138942695,UPRO,True,1,7359,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.2082644165
2015-12-17,2015-12-16,2015-12-16,deployment,recovery_1_of_3,-0.01426076345,0.01426076345,UPRO,True,1,7367,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.1438736184
2015-12-24,2015-12-23,2015-12-23,deployment,recovery_1_of_3,-0.009507577276,0.009507577276,UPRO,True,1,7372,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.09929111382
2015-12-30,2015-12-29,2015-12-29,deployment,recovery_1_of_3,-0.006338601528,0.006338601528,UPRO,True,1,7375,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.06595066709
2016-03-14,2016-03-11,2016-03-11,deployment,recovery_1_of_3,-0.004228109006,0.004228109006,UPRO,True,1,7425,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.04652613163
2016-03-17,2016-03-16,2016-03-16,deployment,recovery_1_of_3,-0.002818867856,0.002818867856,UPRO,True,1,7428,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.03113400692
2016-04-15,2016-04-14,2016-04-14,deployment,recovery_2_of_3,-0.002819451649,0.002819451649,UPRO,True,21,7448,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.0287249494
2016-06-13,2016-06-10,2016-06-10,deployment,recovery_3_of_3,-0.002820614913,0.002820614913,UPRO,True,61,7488,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.02812980035
2018-04-04,2018-04-03,2018-04-03,deployment,recovery_1_of_3,-2.53936851,2.53936851,UPRO,True,1,7943,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,15.19373304
2018-05-02,2018-05-01,2018-05-01,deployment,recovery_2_of_3,-2.54285322,2.54285322,UPRO,True,21,7963,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,14.61978905
2018-06-28,2018-06-27,2018-06-27,deployment,recovery_3_of_3,-2.55045977,2.55045977,UPRO,True,61,8003,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,13.97991427
2018-10-15,2018-10-12,2018-10-12,deployment,recovery_1_of_3,-0.06877361806,0.06877361806,UPRO,True,1,8078,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.3640059317
2018-10-17,2018-10-16,2018-10-16,deployment,recovery_1_of_3,-0.04586055609,0.04586055609,UPRO,True,1,8080,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.2420140073
2018-11-08,2018-11-07,2018-11-07,deployment,recovery_1_of_3,-0.03061662206,0.03061662206,UPRO,True,1,8096,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.166328778
2018-12-04,2018-12-03,2018-12-03,deployment,recovery_1_of_3,-0.02044568332,0.02044568332,UPRO,True,1,8113,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.1191830674
2019-02-13,2019-02-12,2019-02-12,deployment,recovery_1_of_3,-0.01369465318,0.01369465318,UPRO,True,1,8160,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.0866511845
2019-03-12,2019-03-11,2019-03-11,deployment,recovery_1_of_3,-0.009146306818,0.009146306818,UPRO,True,1,8178,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.05687768514
2019-04-09,2019-04-08,2019-04-08,deployment,recovery_2_of_3,-0.009163458481,0.009163458481,UPRO,True,21,8198,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.05080449671
2019-06-05,2019-06-04,2019-06-04,deployment,recovery_1_of_3,-0.003065988633,0.003065988633,UPRO,True,1,8237,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.01956874396
2019-07-03,2019-07-02,2019-07-02,deployment,recovery_2_of_3,-0.003071159089,0.003071159089,UPRO,True,21,8257,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.0164788518
2019-08-29,2019-08-28,2019-08-28,deployment,recovery_3_of_3,-0.003081074617,0.003081074617,UPRO,True,61,8297,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.01831107369
2020-03-03,2020-03-02,2020-03-02,deployment,recovery_1_of_3,-0.7949810434,0.7949810434,UPRO,True,1,8424,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,4.318263667
2020-03-05,2020-03-04,2020-03-04,deployment,recovery_1_of_3,-0.5300173255,0.5300173255,UPRO,True,1,8426,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,3.01681788
2020-05-28,2020-05-27,2020-05-27,deployment,recovery_1_of_3,-0.3534764196,0.3534764196,UPRO,True,1,8484,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2.219236638
2020-06-15,2020-06-12,2020-06-12,deployment,recovery_1_of_3,-0.2356671215,0.2356671215,UPRO,True,1,8496,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.531508113
2020-06-30,2020-06-29,2020-06-29,deployment,recovery_1_of_3,-0.1571230282,0.1571230282,UPRO,True,1,8507,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.044810279
2020-07-29,2020-07-28,2020-07-28,deployment,recovery_2_of_3,-0.1571396635,0.1571396635,UPRO,True,21,8527,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.8951355457
2020-09-24,2020-09-23,2020-09-23,deployment,recovery_3_of_3,-0.1571658189,0.1571658189,UPRO,True,61,8567,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.8894423876
2022-02-01,2022-01-31,2022-01-31,deployment,recovery_1_of_3,-6.293951588,6.293951588,UPRO,True,1,8908,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,15.63401113
2022-02-16,2022-02-15,2022-02-15,deployment,recovery_1_of_3,-4.196472832,4.196472832,UPRO,True,1,8919,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,11.04062352
2022-03-23,2022-03-22,2022-03-22,deployment,recovery_1_of_3,-2.798676315,2.798676315,UPRO,True,1,8943,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,7.597355032
2022-03-25,2022-03-24,2022-03-24,deployment,recovery_1_of_3,-1.865836623,1.865836623,UPRO,True,1,8945,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,5.183333758
2022-04-08,2022-04-07,2022-04-07,deployment,recovery_1_of_3,-1.244163083,1.244163083,UPRO,True,1,8955,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,3.540347372
2022-12-01,2022-11-30,2022-11-30,deployment,recovery_1_of_3,-0.8427582513,0.8427582513,UPRO,True,1,9118,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,2.63016319
2023-01-17,2023-01-13,2023-01-13,deployment,recovery_1_of_3,-0.5648353736,0.5648353736,UPRO,True,1,9148,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.871972385
2023-01-23,2023-01-20,2023-01-20,deployment,recovery_1_of_3,-0.3768923557,0.3768923557,UPRO,True,1,9152,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.305515091
2023-02-21,2023-02-17,2023-02-17,deployment,recovery_2_of_3,-0.3782582892,0.3782582892,UPRO,True,21,9172,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,1.221197366
2023-03-17,2023-03-16,2023-03-16,deployment,recovery_1_of_3,-0.1265410961,0.1265410961,UPRO,True,1,9190,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.4593634552
2023-03-21,2023-03-20,2023-03-20,deployment,recovery_1_of_3,-0.08440256546,0.08440256546,UPRO,True,1,9192,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.3141425241
2023-04-19,2023-04-18,2023-04-18,deployment,recovery_2_of_3,-0.084730979,0.084730979,UPRO,True,21,9212,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.2738973577
2023-06-15,2023-06-14,2023-06-14,deployment,recovery_3_of_3,-0.08542783787,0.08542783787,UPRO,True,61,9252,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,0.2411985407
2025-03-25,2025-03-24,2025-03-24,deployment,recovery_1_of_3,-6.02678874,6.02678874,UPRO,True,1,9696,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,10.86242822
2025-05-13,2025-05-12,2025-05-12,deployment,recovery_1_of_3,-4.041197549,4.041197549,UPRO,True,1,9730,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,7.324345831
2025-06-11,2025-06-10,2025-06-10,deployment,recovery_2_of_3,-4.055220492,4.055220492,UPRO,True,21,9750,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,6.711829282
2025-08-08,2025-08-07,2025-08-07,deployment,recovery_3_of_3,-4.08326768,4.08326768,UPRO,True,61,9790,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,5.939660863
2026-04-09,2026-04-08,2026-04-08,deployment,recovery_1_of_3,-4.353113379,4.353113379,UPRO,True,1,9957,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,5.913718304
2026-05-07,2026-05-06,2026-05-06,deployment,recovery_2_of_3,-4.365445625,4.365445625,UPRO,True,21,9977,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,4.692518155
2026-07-07,2026-07-06,2026-07-06,deployment,recovery_3_of_3,-14.22671077,14.22671077,UPRO,True,61,10017,HWM_RESERVE,UPRO,LAG1,0,staged,0.15,0.1,rule,14.65681857
1986-10-02,1986-10-01,1986-10-01,deployment,recovery_1_of_3,-0.03335790646,0.03335790646,UPRO,True,1,3,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.318459628
1986-10-30,1986-10-29,1986-10-29,deployment,recovery_2_of_3,-0.03349413418,0.03349413418,UPRO,True,21,23,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.140997
1986-11-21,1986-11-20,1986-11-20,deployment,recovery_1_of_3,-0.03761948276,0.03761948276,UPRO,True,1,39,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.670494405
1986-12-22,1986-12-19,1986-12-19,deployment,recovery_2_of_3,-0.0377871488,0.0377871488,UPRO,True,21,59,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,3.049005267
1987-02-19,1987-02-18,1987-02-18,deployment,recovery_3_of_3,-0.1239968681,0.1239968681,UPRO,True,61,99,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,7.68181222
1988-06-07,1988-06-06,1988-06-06,deployment,recovery_1_of_3,-0.04703610127,0.04703610127,UPRO,True,1,427,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,3.434017184
1988-06-09,1988-06-08,1988-06-08,deployment,recovery_1_of_3,-0.03136881552,0.03136881552,UPRO,True,1,429,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.284355697
1988-07-08,1988-07-07,1988-07-07,deployment,recovery_2_of_3,-0.03153560661,0.03153560661,UPRO,True,21,449,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.317728507
1988-08-25,1988-08-24,1988-08-24,deployment,recovery_1_of_3,-0.01061032395,0.01061032395,UPRO,True,1,483,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.9213549511
1988-09-06,1988-09-02,1988-09-02,deployment,recovery_1_of_3,-0.00708669576,0.00708669576,UPRO,True,1,490,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.621904015
1988-10-04,1988-10-03,1988-10-03,deployment,recovery_2_of_3,-0.007131796485,0.007131796485,UPRO,True,21,510,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.5841642353
1988-11-23,1988-11-22,1988-11-22,deployment,recovery_1_of_3,-0.002402577037,0.002402577037,UPRO,True,1,546,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.2148750889
1988-12-22,1988-12-21,1988-12-21,deployment,recovery_2_of_3,-0.002418479196,0.002418479196,UPRO,True,21,566,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.1953836676
1989-02-21,1989-02-17,1989-02-17,deployment,recovery_3_of_3,-0.00245170509,0.00245170509,UPRO,True,61,606,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.1646575298
1990-03-09,1990-03-08,1990-03-08,deployment,recovery_1_of_3,-0.07220898759,0.07220898759,UPRO,True,1,871,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,4.40728332
1990-03-19,1990-03-16,1990-03-16,deployment,recovery_1_of_3,-0.04822637912,0.04822637912,UPRO,True,1,877,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.967609341
1990-03-28,1990-03-27,1990-03-27,deployment,recovery_1_of_3,-0.03223031012,0.03223031012,UPRO,True,1,884,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.01463492
1990-04-04,1990-04-03,1990-04-03,deployment,recovery_1_of_3,-0.02152023888,0.02152023888,UPRO,True,1,889,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1.350283726
1990-04-10,1990-04-09,1990-04-09,deployment,recovery_1_of_3,-0.01436578357,0.01436578357,UPRO,True,1,893,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.9226405208
1990-05-09,1990-05-08,1990-05-08,deployment,recovery_1_of_3,-0.009638607683,0.009638607683,UPRO,True,1,913,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.6213582456
1990-06-07,1990-06-06,1990-06-06,deployment,recovery_2_of_3,-0.009699823253,0.009699823253,UPRO,True,21,933,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.5183890452
1990-08-03,1990-08-02,1990-08-02,deployment,recovery_3_of_3,-0.009820608898,0.009820608898,UPRO,True,61,973,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.6025520172
1991-04-23,1991-04-22,1991-04-22,deployment,recovery_3_of_3,-0.2288623286,0.2288623286,UPRO,True,61,1154,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,11.68898939
1991-12-16,1991-12-13,1991-12-13,deployment,recovery_1_of_3,-0.0847203558,0.0847203558,UPRO,True,1,1319,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,5.018714857
1992-01-15,1992-01-14,1992-01-14,deployment,recovery_2_of_3,-0.08501608751,0.08501608751,UPRO,True,21,1339,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,3.885598943
1992-03-12,1992-03-11,1992-03-11,deployment,recovery_3_of_3,-0.2855728816,0.2855728816,UPRO,True,61,1379,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,15.92746789
1993-01-15,1993-01-14,1993-01-14,deployment,recovery_3_of_3,-0.2935110094,0.2935110094,UPRO,True,61,1593,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,15.75635833
1994-06-15,1994-06-14,1994-06-14,deployment,recovery_1_of_3,-0.1064836124,0.1064836124,UPRO,True,1,1950,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,5.452928001
1994-08-02,1994-08-01,1994-08-01,deployment,recovery_1_of_3,-0.07139738693,0.07139738693,UPRO,True,1,1983,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,3.686032698
1994-08-04,1994-08-03,1994-08-03,deployment,recovery_1_of_3,-0.04760976781,0.04760976781,UPRO,True,1,1985,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.458721484
1994-08-15,1994-08-12,1994-08-12,deployment,recovery_1_of_3,-0.03177523244,0.03177523244,UPRO,True,1,1992,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1.658887885
1994-09-13,1994-09-12,1994-09-12,deployment,recovery_2_of_3,-0.03190118445,0.03190118445,UPRO,True,21,2012,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1.626320591
1994-09-28,1994-09-27,1994-09-27,deployment,recovery_1_of_3,-0.01065469523,0.01065469523,UPRO,True,1,2023,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.5652877209
1994-10-12,1994-10-11,1994-10-11,deployment,recovery_1_of_3,-0.007116519553,0.007116519553,UPRO,True,1,2033,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.3871820724
1994-11-09,1994-11-08,1994-11-08,deployment,recovery_2_of_3,-0.007144643323,0.007144643323,UPRO,True,21,2053,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.3907420187
1994-12-19,1994-12-16,1994-12-16,deployment,recovery_1_of_3,-0.002395496527,0.002395496527,UPRO,True,1,2080,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.1372990049
1994-12-22,1994-12-21,1994-12-21,deployment,recovery_1_of_3,-0.001598245241,0.001598245241,UPRO,True,1,2083,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.09188276362
1995-01-23,1995-01-20,1995-01-20,deployment,recovery_2_of_3,-0.001605823133,0.001605823133,UPRO,True,21,2103,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.08979309808
1995-03-21,1995-03-20,1995-03-20,deployment,recovery_3_of_3,-0.001621276428,0.001621276428,UPRO,True,61,2143,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,0.0752237866
1996-07-18,1996-07-17,1996-07-17,deployment,recovery_1_of_3,-0.1395743674,0.1395743674,UPRO,True,1,2479,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,3.951760331
1996-07-29,1996-07-26,1996-07-26,deployment,recovery_1_of_3,-0.09317084425,0.09317084425,UPRO,True,1,2486,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.699565504
1996-07-31,1996-07-30,1996-07-30,deployment,recovery_1_of_3,-0.06215002209,0.06215002209,UPRO,True,1,2488,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1.832613181
1996-08-28,1996-08-27,1996-08-27,deployment,recovery_2_of_3,-0.06239758738,0.06239758738,UPRO,True,21,2508,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1.60392148
1996-10-24,1996-10-23,1996-10-23,deployment,recovery_3_of_3,-0.8361552059,0.8361552059,UPRO,True,61,2548,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,20.09075369
1998-09-24,1998-09-23,1998-09-23,deployment,recovery_1_of_3,-0.6405069167,0.6405069167,UPRO,True,1,3031,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,7.439891532
1998-10-23,1998-10-22,1998-10-22,deployment,recovery_1_of_3,-0.4284071513,0.4284071513,UPRO,True,1,3052,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,5.146520919
1998-10-27,1998-10-26,1998-10-26,deployment,recovery_1_of_3,-0.285728892,0.285728892,UPRO,True,1,3054,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,3.504376231
1998-10-30,1998-10-29,1998-10-29,deployment,recovery_1_of_3,-0.1905508357,0.1905508357,UPRO,True,1,3057,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,2.338419157
1998-11-30,1998-11-27,1998-11-27,deployment,recovery_2_of_3,-0.1912332774,0.1912332774,UPRO,True,21,3077,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,1.789646242
1999-01-28,1999-01-27,1999-01-27,deployment,recovery_3_of_3,-2.892637979,2.892637979,UPRO,True,61,3117,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,27.26240791
1999-10-07,1999-10-06,1999-10-06,deployment,recovery_1_of_3,-1.016707828,1.016707828,UPRO,True,1,3292,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,10.58013717
1999-10-29,1999-10-28,1999-10-28,deployment,recovery_1_of_3,-0.6798443467,0.6798443467,UPRO,True,1,3308,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,7.45953869
1999-11-29,1999-11-26,1999-11-26,deployment,recovery_2_of_3,-0.6826486138,0.6826486138,UPRO,True,21,3328,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,6.444189403
2000-01-26,2000-01-25,2000-01-25,deployment,recovery_3_of_3,-0.688695417,0.688695417,UPRO,True,61,3368,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,6.807662186
2014-10-22,2014-10-21,2014-10-21,deployment,recovery_1_of_3,-1.259786401,1.259786401,UPRO,True,1,7076,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,6.859180314
2014-11-19,2014-11-18,2014-11-18,deployment,recovery_2_of_3,-1.259805998,1.259805998,UPRO,True,21,7096,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,5.796014667
2015-01-20,2015-01-16,2015-01-16,deployment,recovery_3_of_3,-6.661776351,6.661776351,UPRO,True,61,7136,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,35.19229666
2015-07-13,2015-07-10,2015-07-10,deployment,recovery_1_of_3,-2.334359912,2.334359912,UPRO,True,1,7256,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,12.95987601
2015-08-10,2015-08-07,2015-08-07,deployment,recovery_2_of_3,-2.334437736,2.334437736,UPRO,True,21,7276,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,12.94012856
2015-10-26,2015-10-23,2015-10-23,deployment,recovery_1_of_3,-0.778197799,0.778197799,UPRO,True,1,7330,ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,0,staged,0.2,0.1,rule,4.483512574
