series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,period,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,switch_count,switches_per_year,terminal_ratio_vs_no_reserve
NO_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0611918594903,-0.774675913412,0.531778686939,10.0013689254,0.373792586875,-0.0553070750225,3653,1999-12-31,2009-03-09,,False,,,2000,-0.451464385297,2009,0.778663023418,-0.551346261838,-0.182929794371,-0.0611918594903,0,0,1
NO_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.23090926267,-0.486081066004,7.98246246723,9.99863107461,0.357337230687,0.746698816423,641,2010-04-23,2010-08-26,2011-04-29,True,246,371,2011,-0.222524066148,2013,1.18798751954,-0.29498985396,0.129963658963,0.23090926267,0,0,1
NO_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.275065423631,-0.56277904818,5.05973367262,6.67214236824,0.410115977481,0.730985791462,814,2020-02-19,2020-03-23,2020-11-27,True,249,282,2022,-0.439563742477,2021,0.982579332736,-0.454947577358,0.170377176884,,0,0,1
NO_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.248395316737,-0.56277904818,40.3891341359,16.6707734428,0.379276968562,0.738261429118,814,2020-02-19,2020-03-23,2020-11-27,True,249,282,2022,-0.439563742477,2013,1.18798751954,-0.454947577358,0.0321743994189,0.131752311993,0,0,1
FIXED_90_10,UPRO,LAG1,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.296788697207,-0.503468952307,29.3239560827,12.9993155373,0.350230662281,0.761243183907,812,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.294256348656,1995,1.08054467145,-0.475339813899,0.0234640224859,0.182932848199,0,0,0.818962092001
FIXED_90_10,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0483143975832,-0.72007555598,0.60940435084,10.0013689254,0.334488272985,-0.0629387884974,3653,1999-12-31,2009-03-09,,False,,,2000,-0.409546984493,2009,0.694332803009,-0.50954704942,-0.160702889528,-0.0483143975832,0,0,1.14597362739
FIXED_90_10,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.212806105308,-0.445051296424,6.88333713813,9.99863107461,0.32138424241,0.745527377403,637,2010-04-23,2010-08-26,2011-04-27,True,244,369,2011,-0.198883235172,2013,1.03924540557,-0.261403697635,0.121007846837,0.212806105308,0,0,0.862307485489
FIXED_90_10,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.258644935803,-0.513204775853,4.64054076366,6.67214236824,0.369047909117,0.732951046864,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.401053381699,2021,0.864085333057,-0.416056514072,0.163213197291,,0,0,0.917151190936
FIXED_90_10,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.230948326721,-0.513204775853,31.9424065795,16.6707734428,0.341201434573,0.738433521493,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.401053381699,2013,1.03924540557,-0.416056514072,0.0390398824805,0.127288528153,0,0,0.790866337269
FIXED_85_15,UPRO,LAG1,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.286128263446,-0.479081650273,26.3403091478,12.9993155373,0.330840719563,0.760668438763,812,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.274373649139,1995,1.00966405056,-0.450423552555,0.0290161105455,0.178160896975,0,0,0.735634531125
FIXED_85_15,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0421773051975,-0.689117588645,0.649868686743,10.0013689254,0.315093077383,-0.066510955914,3653,1999-12-31,2009-03-09,,False,,,2000,-0.387867634701,2009,0.652656341511,-0.487542131374,-0.14964253824,-0.0421773051975,0,0,1.22206606377
FIXED_85_15,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.203294498904,-0.423962381468,6.36222888795,9.99863107461,0.303473288383,0.744850680721,637,2010-04-23,2010-08-26,2011-04-27,True,244,369,2011,-0.187147921334,2013,0.967603532018,-0.244754232108,0.116223428522,0.203294498904,0,0,0.797025844352
FIXED_85_15,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.249589978837,-0.487907820922,4.42228534232,6.67214236824,0.348695712749,0.733656406304,799,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.381208609593,2021,0.806635735649,-0.395953349168,0.159096498839,,0,0,0.874015438056
FIXED_85_15,UPRO,LAG1,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.221613833332,-0.487907820922,28.1355915557,16.6707734428,0.322279344747,0.738338621553,799,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.381208609593,2013,0.967603532018,-0.395953349168,0.0415126910209,0.124199520641,0,0,0.696612892493
HWM_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.315798991578,-0.537715691066,35.43093058,12.9993155373,0.379023715723,0.769874849327,812,1987-08-25,1987-10-19,1989-07-31,True,651,706,1990,-0.331226778995,1995,1.2040946299,-0.51219321928,0.0168243915653,0.1934716292,0,0,0.989518226923
HWM_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0611193327505,-0.774501757034,0.532189706689,10.0013689254,0.373743609755,-0.0551587239954,3653,1999-12-31,2009-03-09,,False,,,2000,-0.451040413865,2009,0.778663023418,-0.551346261838,-0.182929794371,-0.0611193327505,0,0,1.00077291505
HWM_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.229888702686,-0.486081066004,7.91653439453,9.99863107461,0.353391139794,0.748621252154,641,2010-04-23,2010-08-26,2011-04-29,True,246,371,2011,-0.222524066148,2013,1.18554631349,-0.29498985396,0.129678954766,0.229888702686,0,0,0.991740885351
HWM_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.276073243453,-0.55593612588,5.08647709796,6.67214236824,0.403380680922,0.738238954991,807,2020-02-19,2020-03-23,2020-11-16,True,238,271,2022,-0.428000351167,2021,0.937443079406,-0.44326696481,0.172976104296,,0,0,1.00528554012
HWM_RESERVE,UPRO,LAG1,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.248169049738,-0.55593612588,40.267270893,16.6707734428,0.374136599074,0.742633012993,807,2020-02-19,2020-03-23,2020-11-16,True,238,271,2022,-0.428000351167,2013,1.18554631349,-0.44326696481,0.0340018827586,0.132378816646,0,0,0.996982771593
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,25,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.311247812289,-0.50674652361,33.8704951168,12.9993155373,0.36387232366,0.776542022054,812,1987-08-25,1987-10-19,1989-07-26,True,646,701,1990,-0.315192136253,1995,1.13725592829,-0.485785262271,0.0339400438621,0.19403431714,0,0,0.945938244476
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,25,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0608986339174,-0.773971053768,0.533442199001,10.0013689254,0.37359616271,-0.0547051249366,3653,1999-12-31,2009-03-09,,False,,,2000,-0.449748454152,2009,0.778663023418,-0.551346261838,-0.182929794371,-0.0608986339174,0,0,1.00312820371
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,25,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.223129655468,-0.486081066004,7.49212848833,9.99863107461,0.346645164797,0.740398945994,641,2010-04-23,2010-08-26,2011-04-29,True,246,371,2011,-0.222524066148,2013,1.11356401756,-0.29498985396,0.128803572666,0.223129655468,0,0,0.938573594187
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,25,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.270379840617,-0.533166293447,4.9369614048,6.67214236824,0.388439178342,0.73953424374,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.419350596201,2021,0.889657876563,-0.434516452954,0.168196855734,,0,0,0.975735428826
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,25,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.241825918122,-0.533166293447,36.9883491867,16.6707734428,0.363889504115,0.738947918103,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.419350596201,2013,1.11356401756,-0.434516452954,0.0389442718224,0.130673928392,0,0,0.915799508408
HWM_DRAWDOWN,UPRO,LAG1,25,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.298401935698,-0.522601186224,29.8017235181,12.9993155373,0.357666277966,0.756464041908,812,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.314880058572,1995,1.1073405147,-0.493638367037,0.0193144351948,0.185219109571,0,0,0.832305224058
HWM_DRAWDOWN,UPRO,LAG1,25,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0409960756035,-0.721223828771,0.657928890475,10.0013689254,0.347053293883,-0.0261777959887,3653,1999-12-31,2009-03-09,,False,,,2000,-0.393246501719,2009,0.778663023418,-0.528934131725,-0.173179901095,-0.0409960756035,0,0,1.23722312803
HWM_DRAWDOWN,UPRO,LAG1,25,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.222254370012,-0.486081066004,7.43869357984,9.99863107461,0.344156053696,0.741077670702,641,2010-04-23,2010-08-26,2011-04-29,True,246,371,2011,-0.222524066148,2013,1.1748477746,-0.29498985396,0.12410900399,0.222254370012,0,0,0.931879556012
HWM_DRAWDOWN,UPRO,LAG1,25,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.26677304423,-0.5197073371,4.84418927841,6.67214236824,0.376672177128,0.742918911064,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.40614145437,2021,0.898694901261,-0.421011318326,0.163422676445,,0,0,0.957400051433
HWM_DRAWDOWN,UPRO,LAG1,25,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.239881148581,-0.5197073371,36.0344396848,16.6707734428,0.35747018416,0.741207803289,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.40614145437,2013,1.1748477746,-0.421011318326,0.0390421541485,0.133197776791,0,0,0.892181534855
BAND_DRAWDOWN,UPRO,LAG1,25,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.298352289649,-0.520851184158,29.7869141074,12.9993155373,0.355857121624,0.758361094699,812,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.291212777451,1995,1.11093625778,-0.491800266252,0.0214047671197,0.184498156645,0,0,0.831891625498
BAND_DRAWDOWN,UPRO,LAG1,25,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0449086164026,-0.73239227524,0.631570670683,10.0013689254,0.352066075253,-0.0324120660428,3653,1999-12-31,2009-03-09,,False,,,2000,-0.405368097606,2009,0.778663023418,-0.533102192195,-0.174963170057,-0.0449086164026,0,0,1.18765698249
BAND_DRAWDOWN,UPRO,LAG1,25,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.217136139793,-0.486081066004,7.13304158661,9.99863107461,0.337358950547,0.736597077687,641,2010-04-23,2010-08-26,2011-04-29,True,246,371,2011,-0.222524066148,2013,1.11356401756,-0.29498985396,0.123880441877,0.217136139793,0,0,0.893589116879
BAND_DRAWDOWN,UPRO,LAG1,25,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.265896512915,-0.520407205119,4.82186883295,6.67214236824,0.374158140276,0.743536764429,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.396954700754,2021,0.889657876563,-0.411669659731,0.165547542316,,0,0,0.952988664015
BAND_DRAWDOWN,UPRO,LAG1,25,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.236421927222,-0.520407205119,34.3945909106,16.6707734428,0.352492769993,0.738668024892,807,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.396954700754,2013,1.11356401756,-0.411669659731,0.0372843355891,0.128204490123,0,0,0.851580298673
NO_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.303461542715,-0.55225986004,31.3471534066,12.9993155373,0.389490436941,0.735697410826,1145,1987-08-25,1987-10-19,1989-07-31,True,651,706,1990,-0.361405263459,1995,1.22788602039,-0.52601918387,-0.00200540934421,0.178996473557,0,0,1
NO_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0807712871665,-0.817041639732,0.430710782227,10.0013689254,0.373918207496,-0.111604316525,3653,1999-12-31,2009-03-09,,False,,,2000,-0.471728141556,2009,0.774205221354,-0.563536635043,-0.203580928202,-0.0807712871665,0,0,1
NO_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.214339680594,-0.500073039178,6.97086079412,9.99863107461,0.35750980183,0.708536305286,1047,2010-04-23,2010-08-26,2013-03-05,True,922,1047,2011,-0.245587160195,2013,1.18798751954,-0.31586110366,0.114193520309,0.214339680594,0,0,1
NO_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.257917767106,-0.568230612766,4.62268188033,6.67214236824,0.410344649271,0.697697559904,891,2020-02-19,2020-03-23,2020-12-01,True,253,286,2022,-0.460267126937,2021,0.982579332736,-0.475096192148,0.15288504926,,0,0,1
NO_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.231596746667,-0.568230612766,32.2240718833,16.6707734428,0.379473364033,0.702288248895,1047,2020-02-19,2020-03-23,2020-12-01,True,253,286,2022,-0.460267126937,2013,1.18798751954,-0.475096192148,0.0162462373183,0.115121812916,0,0,1
FIXED_90_10,UPRO,LAG1,50,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.284868353436,-0.504545938535,26.0068475974,12.9993155373,0.350420805482,0.734738877993,816,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.320613145224,1995,1.08023366901,-0.477745855767,0.0115323717806,0.171760776746,0,0,0.829639848317
FIXED_90_10,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0660521748265,-0.767526575413,0.504876928558,10.0013689254,0.334606357483,-0.119108264138,3653,1999-12-31,2009-03-09,,False,,,2000,-0.428678517978,2009,0.690127210101,-0.521425861798,-0.179626478689,-0.0660521748265,0,0,1.17219477522
FIXED_90_10,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.198130981161,-0.458438548176,6.09446400065,9.99863107461,0.321540083795,0.707393117808,1033,2010-04-23,2010-08-26,2013-02-19,True,908,1033,2011,-0.220329320677,2013,1.03900177685,-0.281136530905,0.106962019845,0.198130981161,0,0,0.87427710589
FIXED_90_10,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.243399897195,-0.518489193174,4.27815887033,6.67214236824,0.369249334721,0.699632381751,884,2020-02-19,2020-03-23,2020-11-16,True,238,271,2022,-0.420845194699,2021,0.863816756425,-0.43536555354,0.147574732981,,0,0,0.925471183414
FIXED_90_10,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.216047706727,-0.518489193174,26.0730852243,16.6707734428,0.341376594304,0.702464848579,1033,2020-02-19,2020-03-23,2020-11-16,True,238,271,2022,-0.420845194699,2013,1.03900177685,-0.43536555354,0.0246964243974,0.112435332939,0,0,0.80911826782
FIXED_85_15,UPRO,LAG1,50,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.274941332744,-0.480129562731,23.5125865615,12.9993155373,0.331015526837,0.734119428891,813,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.299889736879,1995,1.00923518318,-0.452828508138,0.0176869506318,0.167644889206,0,0,0.750070867888
FIXED_85_15,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0589824592423,-0.738939926385,0.54442874303,10.0013689254,0.315206817884,-0.122614470416,3653,1999-12-31,2009-03-09,,False,,,2000,-0.406369873351,2009,0.648603489643,-0.499209893911,-0.167672641794,-0.0589824592423,0,0,1.26402394715
FIXED_85_15,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.18954834112,-0.436988539578,5.67175894139,9.99863107461,0.303620740853,0.706726889269,1022,2010-04-23,2010-08-26,2013-02-08,True,897,1022,2011,-0.207728669194,2013,0.967267895227,-0.263838236767,0.103028439506,0.18954834112,0,0,0.813638244816
FIXED_85_15,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.235285656548,-0.493073877567,4.0952945992,6.67214236824,0.348883862876,0.700329680809,869,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.400467655559,2021,0.806262768,-0.414766159206,0.144378766036,,0,0,0.885913135538
FIXED_85_15,UPRO,LAG1,50,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.207646937133,-0.493073877567,23.2275237606,16.6707734428,0.322444024155,0.702374069996,1022,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.400467655559,2013,0.967267895227,-0.414766159206,0.0279710849647,0.110231635057,0,0,0.720812808659
HWM_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.30260452974,-0.538832348748,31.0802861116,12.9993155373,0.379333418391,0.743063878346,1143,1987-08-25,1987-10-19,1989-07-31,True,651,706,1990,-0.3591366023,1995,1.2062652728,-0.514564258711,0.00360988367028,0.181089677595,0,0,0.991486713593
HWM_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0807018268091,-0.816903323598,0.431036398669,10.0013689254,0.373869467054,-0.111467639971,3653,1999-12-31,2009-03-09,,False,,,2000,-0.471328769146,2009,0.774205221354,-0.563536635043,-0.203580928202,-0.0807018268091,0,0,1.00075599789
HWM_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.21410479731,-0.500073039178,6.95739100017,9.99863107461,0.354282447174,0.711114599839,1047,2010-04-23,2010-08-26,2013-03-05,True,922,1047,2011,-0.245587160195,2013,1.18798751954,-0.31586110366,0.113913127853,0.21410479731,0,0,0.998067700051
HWM_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.25917369919,-0.562405037335,4.65356371776,6.67214236824,0.40423578115,0.704451896696,889,2020-02-19,2020-03-23,2020-12-01,True,253,286,2022,-0.44880161995,2021,0.938497144492,-0.463532225,0.155816005683,,0,0,1.00668050241
HWM_RESERVE,UPRO,LAG1,50,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.231945802589,-0.562405037335,32.3766623286,16.6707734428,0.375010227324,0.706815533179,1047,2020-02-19,2020-03-23,2020-12-01,True,253,286,2022,-0.44880161995,2013,1.18798751954,-0.463532225,0.0180661533302,0.116253751214,0,0,1.00473529372
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,50,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.297977147978,-0.507818005641,29.6752287996,12.9993155373,0.364075539515,0.748446946794,816,1987-08-25,1987-10-19,1989-07-26,True,646,701,1990,-0.342940370851,1995,1.13671338141,-0.488125454271,0.0205174147858,0.181524891959,0,0,0.946664228638
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,50,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0804902158854,-0.816481363322,0.432029754971,10.0013689254,0.373722566839,-0.111048868533,3653,1999-12-31,2009-03-09,,False,,,2000,-0.470110405915,2009,0.774205221354,-0.563536635043,-0.203580928202,-0.0804902158854,0,0,1.00306231652
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,50,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.206822440274,-0.500073039178,6.55121733114,9.99863107461,0.346814089005,0.701439130515,1047,2010-04-23,2010-08-26,2013-03-05,True,922,1047,2011,-0.245587160195,2013,1.11303549442,-0.31586110366,0.113451866875,0.206822440274,0,0,0.939800338097
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,50,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.253659383199,-0.538540357011,4.51926670843,6.67214236824,0.388664140369,0.705122497644,884,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.439954250951,2021,0.889420357162,-0.454595461844,0.151069329101,,0,0,0.977628750025
ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,50,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.225354219228,-0.538540357011,29.6066983843,16.6707734428,0.364082071967,0.70198433863,1047,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.439954250951,2013,1.11303549442,-0.454595461844,0.0235107684788,0.114312688328,0,0,0.918775829806
HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.287089400133,-0.524017276199,26.5973430443,12.9993155373,0.358799175219,0.730896373675,1071,1987-08-25,1987-10-19,1989-07-27,True,647,702,1990,-0.342111202275,1995,1.11686891464,-0.496388267336,0.0066866430531,0.174269438437,0,0,0.848477139195
HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0597637215536,-0.77064937889,0.539924960398,10.0013689254,0.347914057077,-0.0821393188275,3653,1999-12-31,2009-03-09,,False,,,2000,-0.41333149234,2009,0.774205221354,-0.541892484651,-0.193272885205,-0.0597637215536,0,0,1.25356731867
HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.20890214091,-0.500073039178,6.66497737738,9.99863107461,0.347081883432,0.706075856093,1047,2010-04-23,2010-08-26,2013-03-05,True,922,1047,2011,-0.245587160195,2013,1.18685095874,-0.31586110366,0.111195845161,0.20890214091,0,0,0.956119706623
